	J1_p1_rep1_B	J1_p1_rep2_B	J4_p1_rep1_B	J4_p1_rep2_B	J8_p1_rep1_B	J8_p1_rep2_B	J11_p1_rep1_B	J11_p1_rep2_B	J14_p1_rep1_B	J14_p1_rep2_B	J1_p2_rep1_B	J1_p2_rep2_B	J4_p2_rep1_B	J4_p2_rep2_B	J8_p2_rep1_B	J8_p2_rep2_B	J11_p2_rep1_B	J11_p2_rep2_B	J14_p2_rep1_B	J14_p2_rep2_B	J1_p3_rep1_B	J1_p3_rep2_B	J4_p3_rep1_B	J4_p3_rep2_B	J8_p3_rep1_B	J8_p3_rep2_B	J11_p3_rep1_B	J11_p3_rep2_B	J14_p3_rep1_B	J14_p3_rep2_B
IGLJ3	0.0485513370751535	0	0.080795193631929	0.252941440573698	0.217984471726837	0.135484099149188	0.161295324426702	0.118122331144973	0.203637051722259	0.142279548460828	0	0.0337974821088077	0	0	0	0.0399764414513072	0.0610085549709873	0.204232741123807	0.027483294898944	0.0835831992477024	0.366935910049272	0.0472456520917754	0.0961026665401706	0.526718830911317	0.241619618518711	0.154893085384706	0.214810301141208	0.309353029612495	0.753396826971604	0.980628769931191
IGLC3	145.809375504101	151.269988094539	76.5821282599921	65.9792249009522	35.7156657700836	51.6216998441596	36.3309653504924	35.4499881057457	38.0052920555545	39.3749165062111	2.57385200895242	3.35575199858352	3.82243944874957	2.61732193629893	6.02976768493779	7.84297804833195	10.8936875756195	9.84299695846186	6.04467588007374	13.7473466962659	35.1585757812211	36.5941198276847	34.3989884613887	34.1672629634092	43.4069644668864	39.6464341350693	54.1088736263176	65.4429459633464	103.080224739272	84.323347704797
IGLJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211683	0.153422225157485	0	0.12523255012949	0.307082752268403	0.112806964118638	0	0	0	0.10640035952488	0	0	0	0.0936872413909209	0.0963291345820817	0	0.0839505270477451	0.0646690682692466	0.15879095622376	0.144287298219456	0	0	0	0	0.0671566509411929	0.0990640435926714	0.0387232713461764	0.0932890450670388	0	0	0
IGLJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGLC7	0.485513370751535	0.943944812855538	0.44437356497561	0.042297899761488	0.599457297248802	0	0.0806476622133509	0.0590611655724865	0.0509092629305647	0.0474265161536094	0.0894630521012311	0.0337974821088077	0.281061724172763	0	0	0.119929324353922	0	0.102116370561903	0	0.0835831992477024	0.326165253377131	0.472456520917755	0.683770472433314	1.05343766182263	1.35306986370478	1.78127048192412	1.5957336656204	2.21187416172934	2.12081206792507	3.27666631012126
TRGJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGJP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGC1	0	0	0.0403975968159645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045622269532247	0.0835831992477024	0	0	0	0.0329199269319573	0	0	0	0	0	0
TRGJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGJP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGJP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGV11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGV10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGV9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125374798871554	0	0	0	0	0	0	0	0	0	0
TRGV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRGV5	0.534064707826688	0.235986203213884	0.363578371343681	0.296085298330416	0.435968943453674	0.496775030213688	0.362914479960079	0.295305827862432	0.356364840513953	0.189706064614438	0.313120682354309	0.168987410544039	0.234218103477302	0.319575327997428	0.404309290751004	0.319811531610457	0.0610085549709873	0.102116370561903	0.219866359191552	0.125374798871554	0.203853283360707	0.0472456520917754	0.192205333080341	0.0658398538639146	0.241619618518711	0	0.0920615576319462	0.274980470766662	0.0470873016857253	0.282276560141391
TRGV4	0.48405683063928	0.283183443856661	0.323180774527716	0.169191599045952	0.467031730674749	0.491807279911551	0.322590648853403	0.280540536469311	0.305455577583388	0.189706064614438	0.223657630253078	0.101392446326423	0.0468436206954605	0.104090249690591	0	0.119929324353922	0	0.102116370561903	0.160777275158822	0.125374798871554	0.244623940032848	0	0.0961026665401706	0.131679707727829	0.0966478474074843	0.154893085384706	0.153435929386577	0.103117676537498	0.141261905057176	0
TRGV3	1.01957807857822	1.2271282567122	0.727156742687361	0.803660095468272	0.731882863822856	0.546904146898887	0.44356214217343	0.782560443835446	0.356364840513953	0.616544709996922	0.670972890759233	0.202784892652846	0.702654310431907	0.335554094397299	0.252693306719378	0.479717297415686	0.183025664912962	0.102116370561903	0.357282833686272	0.125374798871554	0.530018536737838	0.330719564642428	0.624667332511109	0.493798903979359	0.724858855556132	0.271062899423235	0.306871858773154	0.481215823841659	0.235436508428626	0.169365936084834
TRGV1	0	0	0.0403975968159645	0.042297899761488	0.0544961179317093	0	0	0	0	0	0.0447315260506155	0	0.0936872413909209	0	0.0505386613438756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV6-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV5-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV6-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV6-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV5-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV7-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV5-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV5-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV12-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417915996238512	0	0	0	0	0	0	0	0	0	0
TRBV23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBC1	1.51625825685704	1.25686251831715	1.23414658272772	0.834537562294158	0.506268935585579	0.948388694044313	0.679859792458548	0.846051196825869	1.70036938188086	1.2890527090551	1.76018555009172	1.52899809060246	2.03722906404558	1.76907770855719	2.13121534887123	1.81013326891519	1.18600630863599	1.44801013456779	1.68692464089718	2.85018709434665	3.77495510127357	3.42908942882106	2.10176531723353	2.27707134588349	1.85515543098666	1.61050085528748	1.23638671899704	1.25184859316523	1.3890753997289	1.60954094592621
TRBV27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBJ2-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBC2	227.354744715417	224.345947754156	167.102639349396	173.390511555275	139.875730856498	151.200254650493	185.293649271529	178.995197971395	237.522257128843	234.041320445155	294.317785378932	309.137457453558	413.090937539125	383.364846146628	316.515044424264	290.41765374014	294.156408305914	278.146612463923	331.987758727182	396.259589313432	143.040179575107	142.890695099408	79.1530392424807	80.1215057648056	59.1779602068397	73.5513688276409	72.1059875277868	68.4900733050295	83.3680676345766	76.6939768372955
TRAV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV14DV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV23DV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV26-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027483294898944	0	0	0	0	0.0329199269319573	0	0	0.0613743717546308	0	0	0
TRAV29DV5	0	0	0.0403975968159645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0483239237037421	0	0	0	0	0
TRAV26-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV36DV7	0	0.0471972406427769	0	0	0	0	0	0	0	0	0.0447315260506155	0	0.0468436206954605	0.0456536182853468	0.101077322687751	0.0799528829026144	0.183025664912962	0	0.054966589797888	0.125374798871554	0	0	0	0.0987597807958718	0	0.0774465426923528	0.0613743717546308	0.0343725588458328	0.0941746033714505	0
TRAV38-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV38-2DV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122017109941975	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027483294898944	0.0417915996238512	0	0	0	0	0	0	0	0	0	0
TRDJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDC	0.782647553651474	0.680584210068843	0.165630146945454	0.54521992792558	0	0.171613192255638	0.111697012165491	0.297077662829607	0.322255634350475	0.120937616191704	0.20710696561435	0.246383644573208	0.183626993126205	0.217311223038251	0.144035184830045	0.341798574408676	0.615576319657262	0.432462829329661	0.750843616639149	1.81208375969019	0.573643139377029	0.340641151581701	0.173465313105008	0.529681624335193	0.169133732963097	0.396913531298308	0.277719032189704	0.238545558390079	0.226960794125196	0.132669983266454
TRAJ61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHA2	80.4184926778012	84.1578717625419	30.730047921936	29.0802290650206	32.6197413103832	30.5421804712014	27.42423753565	26.7969367377207	19.8490125239979	21.3552116936472	14.1584226255408	14.1003095357946	12.9550717395365	9.86848612856056	8.79170552738059	10.8176250567237	16.9829514472737	11.1945071228487	13.5088639416779	20.1414614387151	6.73123541657054	7.32780063943437	6.1390383385861	6.85129519307895	6.10524452073078	6.45362040255376	7.50762002488521	7.73348201472392	7.56457501581176	9.67813414100772
IGHE	0	0.283183443856661	0.161590387263858	0.126893699284464	0.163488353795128	0.0903227327661251	0.0528242187497448	0.0590611655724865	0.0509092629305647	0.237132580768047	1.25248272941723	1.41949424856992	1.17109051738651	1.50656940341644	1.16238921090914	1.34960466339613	1.15916254444876	0.91904733505713	0.599960327643947	1.03643167067151	0.407706566721414	0.0472456520917754	0	0.131679707727829	0.0966478474074843	0	0	0.103117676537498	0.141261905057176	0.0564553120282781
IGHG4	46.3742951207036	47.8093888539137	50.8492630641909	51.559870872261	36.9276594328849	34.2851545170296	33.06029940943	34.1007357782422	30.9034498767407	24.9705350200369	806.258918146714	853.968415889308	1318.39075109959	1156.12720756011	1158.33651565597	1139.69756391685	739.175381429634	909.440737496519	996.446157672919	868.73368302889	1033.53410810595	1062.92795619555	921.841764146617	870.720874575113	762.028167951339	803.85793880613	751.884846619772	721.503039788457	756.732491423021	659.389011640364
IGHG2	746.708882921704	767.257694757645	884.790993295032	876.882835703379	787.303235914687	769.534328302815	791.477366676759	770.043611015669	782.322134361359	736.647619504323	612.006003858269	609.404765727659	855.19962435426	747.508149386577	747.688665999219	743.151652705023	445.413088388833	555.129098303441	635.475065811209	528.748154272958	489.424417009087	510.685340307815	479.996300354867	458.635813226258	443.985230573635	462.695462963052	468.782054539752	449.185067429993	451.056796815832	394.811191819838
