"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"Toll Like Receptor 7/8 (TLR7/8) Cascade",-0.433523290864244,-0.600328324222967,-0.575243712799869,-0.19923254816631,-0.211054390385889,-0.588677512645847,-0.617103311643673,-0.779906999661125,-0.0323568894114107,-0.250310596857757,1.1270507507251,1.25548828967803,0.236742457444229,0.46689124915121,0.372587930129095,1.10825154435137,1.40189568771287,0.113611390640794,0.288077220166818,0.662178433949991,0.399236841659493,0.236278485722431,0.341842307277007,0.152106172235706,0.125430339975872,0.748863377525141,0.283353881477434,0.156192294592725,0.157761451362897,0.299774558257999,-0.87156469808026,-0.999364263329316,-1.06820576229806,-0.415455938214377,-0.500576684237508,-0.811195592013936,-1.00717108511437,-0.740485085004364,-0.405969042762472,-0.510778214691288,0.260323029094897,0.697100900782226,0.15223586546435,-0.297101976790578,-0.375659122933255,0.25604011389155,0.803855737956503,0.077790240584242,-0.281899221977005,-0.4546166519222,-0.0980408406488031,-0.155259341413435,0.0199399339002741,0.308071532454109,0.317889934594524,-0.112726176456351,-0.117487201917838,0.226366967076894,0.252611341367158,0.205454215261567
"MyD88-independent TLR4 cascade",-0.335067620634485,-0.348620586536552,-0.317525447359446,0.106285481240499,0.0259131622977915,-0.480942446408013,-0.39872045648176,-0.475091842886313,0.171948858452661,0.0239561420460142,0.493498864911796,0.688627143610021,0.139731211781179,0.261871699893893,0.154871633004037,0.412097929255651,0.737682398811421,0.138511350899346,0.129056745738563,0.374417304200454,0.290361091506518,0.099813286093303,0.177132728129579,0.0825148911758498,0.0825963472396312,0.531132374418078,0.118720718492174,0.0302440993071287,0.0783347050272536,0.212373345196135,-0.591739954918312,-0.521116163756644,-0.705062445919816,-0.103582502764941,-0.15660981418664,-0.551354280558291,-0.548973581017059,-0.27722698271264,-0.0436120047820672,-0.0700243730323157,-0.0975212079131927,0.274355993249496,0.109186092438945,-0.250285263558547,-0.454491163573912,-0.084333097006891,0.478075689219865,0.0192374959471039,-0.318912358387499,-0.449541368269363,0.0527707718954459,-0.0541835658840361,-0.0511279035437256,0.284815936533563,0.221740795122639,0.0168164161011151,-0.0393325017852784,0.178457752660762,0.237448345755873,0.290400132223957
"Costimulation by the CD28 family",-0.591146772137162,-0.293609374516203,0.159531030497906,0.794235156092621,0.406570271215231,-0.501232094455578,-0.305931680083284,0.254199502349505,0.930346068656808,0.425098274680237,0.204939889961585,-0.0620696407115248,0.953632469858189,1.004122616051,0.519368793298021,0.131917377192569,-0.0727298175376794,0.748470475433954,1.0914248200215,0.528070942616439,-0.143491709749008,-0.146987147587968,-0.0576192947107101,0.0160600200417748,0.0176262845370884,-0.0973108160098073,-0.0328528484268803,0.109508072204588,0.182189992414545,-0.557529663154343,-0.806729930494226,-0.556638057394629,-0.0824106938655784,0.496345133914764,-0.178784461480375,-0.855119511476773,-0.525448386563986,0.135001640938203,0.457934082318898,-0.06006564152377,-0.122098262412645,-0.271925582940128,-0.102298961519621,-0.418845861735521,-0.455836789140131,0.00184688270855593,-0.545336877769361,-0.0635497544403376,0.176797881268848,-0.856984291197707,-0.3944671082918,-0.238636006685248,-0.000443077185103669,0.255236660027001,-0.0479570679958226,-0.396971978797547,-0.247939702606138,0.137072553967006,0.047750546819816,-0.0942985744900532
"PD-1 signaling",-0.645798344661392,-0.155512911854334,0.306923471069715,1.09023056544588,0.690525304284941,-0.648075173553566,-0.163672078922061,0.341142620089828,1.28655888150846,0.76170020130766,0.191527312706273,-0.0117525802017381,0.88750649923301,0.871022106509603,0.613070723845966,0.0667543030238221,0.0759625274311999,0.910337391018778,1.11993824850218,0.683223986962006,-0.289086189847407,-0.14673237971439,-0.0902385077295622,-0.0486520045271086,-0.0156157362393699,-0.203478073700943,-0.114780815224723,0.106419720408949,0.0697669330496951,-0.530476662098783,-0.830075460399089,-0.363438771958311,0.151978335250383,0.883867453844107,-0.125060384812891,-0.84006169360673,-0.361758279312499,0.548966007770834,0.819670068515803,-0.102849335384216,-0.199152643579886,-0.340821028774001,-0.0633726264085751,-0.901396874727462,-0.907363810190707,-0.193196392411631,-0.56943147607086,-0.247904419833835,-0.296176122137023,-1.48148663871068,-0.59142435251313,-0.260204954858675,0.0193831409497433,0.217557234181315,-0.157062838091935,-0.551159231703139,-0.341697474480877,0.228618138420639,-0.0217489989148841,-0.131935908174377
"TICAM1-dependent activation of IRF3/IRF7",0.239393819578295,0.915762136239566,1.42603899306034,1.17562791325146,0.950330804628237,0.201370283983744,0.714663173128388,1.47073497735411,0.836628561748192,0.907840341585528,-0.891795540379418,-0.382762457917154,0.133274062810841,-0.199716151258962,0.316623966518948,-0.838329625164708,-0.732825557218812,0.00952728355755819,-0.26223530760263,0.0543670155850813,-0.325275956398101,-0.350353622371272,-0.415419575590355,-0.20412673259799,-0.376792431750751,-0.52154195079348,-0.335918221307884,-0.375025924057007,-0.169598375565244,-0.682439638983921,0.332337821413527,0.899194229333221,0.923581721832329,0.902859562149141,0.667921738312969,0.249140164722522,0.883160487887277,0.957780818494684,0.871559113118896,0.640907325473247,-1.08650890330852,-0.544754545814715,-0.606408974004692,-0.639762156579474,-0.475620878010056,-1.00141502270854,-0.640486527500703,-0.415395936549926,-0.699080632240637,-0.542101512605163,-0.443821943653863,-0.423026212623346,-0.31769549600361,-0.0747960156664669,-0.283381496541362,-0.352966710073811,-0.431972569368628,-0.351716389846095,-0.0816037340753311,-0.203953589635469
"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",0.416035824260012,0.625701459536121,0.77432363548295,1.1316793020409,0.925800125289622,0.582810933142572,0.679738047819032,0.816912502838054,0.874959941994589,1.06754928440897,-0.395460356522214,-0.391993598295214,-0.0910497765319195,-0.255775683567117,-0.232690501517308,-0.220560123244689,-0.357027172927774,-0.169687200607978,-0.248659461464461,-0.40702588530294,-0.0526624769816589,-0.190318822901063,-0.253225947356787,-0.244887577867766,-0.0250869719636283,-0.332099793388625,-0.149685908624543,-0.119230507526292,-0.0998596625162692,-0.715634445924434,0.3849117423836,0.39668933925631,0.488957113310326,1.01670083659119,0.585431476516725,0.42418674079568,0.29806500337164,0.592680671706757,0.90714090469377,0.560060646704216,-0.738817186819132,-0.582617407084977,-0.633236613527382,-0.727602419658351,-0.853330781492155,-0.643214415803994,-0.697355040845458,-0.557378530252755,-0.745435236225913,-0.517678643527437,-0.358233848194013,-0.216087650555821,0.175335011605164,0.0281730226735725,-0.416087753788532,-0.38072311932003,-0.224741292577632,0.211623421376435,-0.131608392685589,-0.588696780406352
"Complement cascade",1.27323322267525,0.902818072052526,0.470286961959935,0.393492303055049,0.161693873908517,1.28805789145864,1.28065151412606,0.846099521296991,0.481578040857281,0.136534470614556,1.22156284249151,-0.0204857272896965,0.251253742094318,0.383239453333528,0.79108248814409,0.952871828228607,0.436439903231363,0.0714540279724818,0.541345339988858,0.520574432212758,0.288825665797023,-0.415582839042887,-0.64370128598473,-0.58388851618513,-0.536974178026477,0.494337102237056,-0.5447866015945,-0.578778174951502,-0.622024627182715,-0.515652192090149,0.461202908492619,-0.229174654459487,-0.409878349622754,-0.352429418944702,-0.272497790285178,0.406331752508741,-0.203317487717846,-0.318648460102302,-0.358046058415836,-0.308279839627539,-0.0726705950818436,0.0123951276317911,-0.111289577046976,-0.0897854005230868,-0.165607208059489,-0.0903516311366399,-0.0694599350797063,-0.15202660199645,-0.144681835611195,-0.243863614942438,-0.494557644111735,-0.75699033668742,-0.654732335133958,-0.689782458120061,-0.626848286604412,-0.463185499281279,-0.541609209280059,-0.67173482389008,-0.604857859455747,-0.509181432803543
"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",0.522887616407643,0.136922488952509,0.235555926253776,0.478003025837475,0.221250616529889,0.50672254444392,0.238927736793131,0.283697712831848,0.546809739699681,0.115970619739522,0.126992425451602,0.133567791177665,0.380329235598385,0.435622208579713,0.912088948316901,0.233863167219063,0.31425710514096,0.107732239591843,0.676845204229639,0.285067052078448,-0.339625805399092,-0.201262633885613,-0.363422906099565,-0.159218020194744,-0.285232203154339,-0.0505912288092165,-0.263368166919796,-0.386684366625983,-0.158562650420182,-0.225387438144952,0.189409862225804,-0.342566279972883,-0.443691333439313,-0.0498131641739467,0.421675588657307,0.286879043533051,-0.293430295296834,-0.404266283051025,0.0993559551206657,0.73773968943194,-0.0772816449783694,-0.220138519153881,-0.237222443842423,-0.177363666410028,-0.43739739734228,-0.11052397251785,-0.111393597849035,-0.145775888845,-0.0628199067718897,-0.573597622185902,-0.22746292045984,-0.411641825989424,-0.300387688616135,-0.123423361566684,-0.263134275184142,-0.221902809091337,-0.386521981821006,-0.311026718092944,-0.0689736985960217,-0.193060828940702
"CTLA4 inhibitory signaling",-0.508957147420969,-0.57035852899017,-0.357741583547115,0.581299425730132,-0.0630727771937084,-0.468147133776977,-0.572045307218302,-0.242051944761406,0.658434631789412,0.0902210558370722,0.40595687307927,0.404298262235134,1.39945561769369,1.32706926714187,0.560745990118801,0.331298132637322,0.0718886464260773,1.14106494618139,1.22477326424852,0.474922478315856,-0.669849685534318,-0.757023917869086,-0.520811450317495,-0.427733504376714,-0.500200501204259,-0.60783019253045,-0.735147945641903,-0.504975057833242,-0.304895525256166,-0.653765449591381,-0.676949282971461,-0.541986974737094,-0.174742806108047,0.395903515926708,0.0389102561147443,-0.793920639513775,-0.466251374749924,0.0599373975840054,0.460425261803114,0.324225398360737,0.256202851656485,0.235528872619105,0.580164246376317,1.08471140415566,0.404678103231976,0.519192146831435,0.0688310095503712,0.858078960387143,1.35301006579762,0.260396825343552,-0.642743326784993,-0.527970456844181,-0.48022337411933,-0.132053422642963,-0.366886295031507,-0.607025651640896,-0.632546450805244,-0.401136714606392,-0.302363567168638,-0.360216916385414
"Loss of Function of SMAD2/3 in Cancer",0.0921918400995821,-0.372472925378922,-0.270979194258262,0.277566165852854,-0.0156572003058705,0.0655473381173382,-0.472775565576818,-0.425004603367911,0.318473082899441,-0.123369937565488,0.48840074151994,0.43077325880322,-0.193051989560532,0.126378683138808,0.188263643147483,0.432897619466849,0.323637253263991,-0.0765186206336763,0.0656210615887867,0.230278303046858,-0.323008973648928,-0.229113796593647,-0.267699492219597,-0.373284825291608,-0.232509122084313,-0.13172783475175,-0.318098536731385,-0.516401012126507,-0.359188871446283,-0.109536081367092,-0.034279867884902,-0.383838018994804,-0.279683743918504,0.33659084468088,-0.0549268608495327,0.0477003427753109,-0.34518880810893,-0.104469325792569,0.288575934500307,0.1113851168147,0.58969651306617,0.227230411840622,0.36472946615546,0.667766809570207,0.162484782712171,0.454627246072086,0.716333728895018,0.382469330512587,0.397912114146808,0.246771444961796,-0.237893318978903,-0.330083183582571,-0.272088303182393,-0.123153848100316,-0.307149046954308,-0.293863620060988,-0.243698476759778,-0.149082070467114,-0.110435924071837,0.045929922966761
"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)",0.0793248432475694,-0.338363029913496,-0.296303998037014,0.382864249365963,0.0531311024020098,0.202583191261305,-0.420028628275643,-0.363124387574943,0.360731675939491,0.064379640056562,0.696280639974381,0.219373578713033,0.142437085135887,0.193152050023596,0.333795631050456,0.666400311003027,0.0977201343814517,0.157696438673021,0.214029047944195,0.46673300730254,-0.229979475803332,-0.404198936754057,-0.425813304151881,-0.520320957669231,-0.198586906547895,-0.133696806124297,-0.398058150708405,-0.3486055985751,-0.272507652707776,-0.646434250932493,0.0990058536847102,-0.259262526943687,-0.266063969738383,0.282867371835241,0.201495733625335,0.224881125959999,-0.178751056886325,-0.102664288643909,0.21546112055889,0.290405726038902,0.790015067554092,0.186855564474487,0.246827372878359,0.526748960010443,0.122485428817394,0.652921518090192,0.268859515736378,0.240928933426285,0.303012742537646,0.363562106446087,-0.412302340209695,-0.445757272468732,-0.319540104374529,-0.157549351272264,-0.463233989224538,-0.378876683695617,-0.507022816170359,-0.18441740764,-0.338696707570926,-0.336806169534404
"IL-6-type cytokine receptor ligand interactions",0.383401278970455,1.01959683995633,0.783716663669518,0.113776792541502,-0.155363794889562,0.244405548637717,0.724831094391126,0.410723436006704,0.114946599735435,0.063190883500493,-0.107797313403031,-0.598785223250693,-0.558988878188971,-0.811084158616094,-0.199703673872403,-0.330573519875824,-0.596618068094512,-0.77492103537507,-0.489297253896692,-0.39388845804281,-0.137697445352128,-0.055247758548157,0.344229946310751,0.0563589991371268,-0.323027101107803,-0.279347138747247,0.409781376957919,0.211300853114058,0.17168457818812,0.784292390189489,0.281783401607599,0.415609630855096,-0.278291532172039,-0.474703552395743,-0.639599091410277,0.0572464422102253,0.632693110752631,-0.855866152621831,-0.138535458595996,-0.532827782126764,-0.75431670687704,-0.733929492422279,-0.253188412887652,1.71593671263741,0.670749390457393,-0.585456984180146,-0.246997346575851,-0.0298463987379764,1.37250932455577,0.657257618145167,-0.550645003260073,-0.592018991812971,0.00167854091322402,-0.311764801536676,0.132091021739971,-0.569911905923366,0.0123667653107966,0.0920771168801061,0.792747918713039,0.689256158712503
"Interleukin-27 signaling",-0.109318462530288,0.354510201056895,0.629412473378066,0.259718381902667,0.163903568895605,-0.36855032967537,0.0617346548983593,0.326971266460828,0.48614416071025,0.00563548611811279,-0.687025260750527,-0.586935331438169,0.0438650693991192,0.19480428609305,-0.0556179333342652,-0.708011820287488,-0.713815834554025,-0.149279638044968,-0.0247324961313961,-0.115992866151237,0.0921508534144733,0.201480321725513,0.523659156921291,0.544831858290885,0.279658293950785,0.0232671643327738,0.474306318967113,0.559202506542393,0.535864182453147,0.643989092151084,-0.534405440728251,-0.0335223610811196,0.16718306864494,0.0285402344626008,-0.374144070437695,-0.670330918362712,0.0533942063638268,0.10872802823816,0.258698868727845,-0.324581371719505,-0.975363668414334,-0.80921199381132,-0.28102240189524,0.264139094230745,-0.258707927966113,-0.837626077533376,-0.698313861207244,-0.277480261678819,0.191003157912805,-0.537554486684637,-0.0792559168107559,-0.0858656820043633,0.324925135672046,0.289534838675658,0.297236643297543,-0.127248285775697,0.315420352301261,0.549877252734593,0.653563014839475,0.516561505245004
"Regulation of beta-cell development",0.738410182208667,0.212257529207174,0.547583660382363,0.738271539482394,-0.0701369097685661,0.0735074920056391,0.0991941393395427,0.251961452864162,0.463929297881415,0.00121472778290788,-0.0415191895180598,0.791949894129716,0.409633669518792,0.6696384612124,1.56761322131374,0.428537742794229,0.788852822838346,0.708420238125072,0.497080905349055,0.506350138426067,-0.714465379770807,-1.06777498445453,-0.766058712548896,-1.08909483339154,-1.09750348603176,-1.02878910152698,-1.07443035568095,-0.952691771052043,-0.895930003547852,-1.01774436956546,0.704101965843697,0.174788202980203,0.0412250851918501,0.223361021557758,-0.730078636563695,0.465279190105121,0.208533267591601,-0.109724978278292,0.0557904274074406,-0.762997908460164,0.0903711957282989,0.695710337300341,0.530319814791962,1.02955612754403,0.80206271465744,0.0344126060766086,0.691345312755313,1.0363848465343,1.223351960773,0.828070256760223,-0.760034836707205,-0.763603330903892,-0.52628341487642,-0.613495513933447,-1.0813049315495,-0.755778301025775,-0.736148323323448,-0.422294911763742,-0.482303631291348,-0.768883632926486
"Pre-NOTCH Expression and Processing",0.639269991287069,0.120032075231748,0.268226071165203,0.263889871962199,-0.119585570170398,0.038715157443826,-0.0991885492401461,-0.0744444972918983,-0.0108733787361421,-0.18879393294029,0.406195967162938,0.573059088721467,0.129525919141301,0.39812045799811,0.916816199711795,0.738695552901222,0.594700665533318,0.35905596045089,0.181430077714089,0.186249484127946,-0.426182688026506,-0.623541420574794,-0.473771167421086,-0.776303009786035,-0.779262113022868,-0.515367457048525,-0.613057486739207,-0.666261038626472,-0.676355179634536,-0.691205785674266,0.534160014823228,-0.0675571013225646,-0.162891893795482,0.0350501098052053,-0.550542796619499,0.292446268300381,-0.0434749159546755,-0.26656747279525,0.0173216897959849,-0.583728662193521,0.533865828654052,0.676325301192686,0.424170826188749,0.810792868809055,0.454019173347699,0.608430848370434,0.731108445363154,0.655217010283262,0.778575369692003,0.345731678034358,-0.332717776062298,-0.577569702520161,-0.339797390486361,-0.454687688254898,-0.687635050854957,-0.325362123455803,-0.550966586133311,-0.342951151315518,-0.295917552289676,-0.394636834226223
"NOTCH2 intracellular domain regulates transcription",1.21918772637878,0.0608174826654649,0.456595083401658,0.522074757228207,0.0378663597489166,0.246861130363515,-0.130304976962471,0.0814406070689339,0.34055114909961,-0.0264422130859904,0.258731613617715,0.817881513271152,-0.0767133446724098,0.511291749560569,1.11289796432481,0.67314328374695,0.73335043359497,0.400946907175113,0.0559321025861145,0.131572089139162,-0.663031692509651,-0.985056337024658,-0.491378847123087,-0.950308416744921,-1.01575559449653,-0.823082160278919,-0.92826957357718,-0.946676169860883,-0.940211516550964,-0.319958822785743,0.906851016888416,0.114460543662848,-0.0524668691847187,0.139809167367315,-0.814973755595336,0.680218591294548,0.10263300065663,-0.0534731773262293,0.118003418622719,-0.624317154548415,0.501957047263903,0.45695983198491,0.211527882414502,0.439851664221772,0.403217405649036,0.484560558305072,1.12975779220934,0.685368742763748,0.682152613988819,0.169219520029504,-0.487593737489683,-0.649075988022752,-0.562349084135742,-0.542683268263817,-0.757073187329728,-0.434254259293514,-0.558631442261476,-0.48740264410235,-0.141785034713233,-0.42442148235433
"EPHB-mediated forward signaling",-0.0499577547306484,-0.361317200551486,-0.385678985779423,-0.176708037106518,-0.112475088789283,-0.140708112536798,-0.409653332927459,-0.459032565823499,-0.282280999409517,-0.222607750865133,1.33419985666563,0.722580629843587,0.86156682503585,0.732866522600375,0.660075319363201,1.07396524005498,0.868624253197338,1.01208417824084,0.818277372038804,0.59846876757223,-0.356010462614636,-0.592555935020553,-0.75899437842595,-0.747877428981984,-0.487299861733291,-0.447539985285835,-0.524503722315641,-0.872219097335117,-0.700832471887837,-0.732252168291224,0.088083909492493,-0.251851866792645,-0.464363100172992,-0.35689172324094,-0.0960746919423401,0.0919478497699773,-0.305822430814722,-0.0763052424010709,-0.240798882338115,-0.202034057161809,0.941851422535106,0.7752954092611,1.1507282602266,0.63834083835025,0.405748553287562,1.01135311990013,0.821570290704461,1.10472857650957,0.80308536137174,0.516112935679095,-0.503932341301914,-0.56856242500036,-0.721904025316913,-0.743096369196071,-0.688612161016162,-0.53843421460032,-0.572486811041972,-0.69805622805178,-0.537212496246216,-0.644611084652745
"Platelet homeostasis",-0.26862991905277,-0.777076452143263,-0.424449957518654,-0.238584676206559,-0.0513715772063379,-0.242376318666903,-0.753170060129748,-0.743971823510705,-0.0114278934462133,-0.179248646248761,1.08214027063856,0.826584903118305,0.514593020660017,0.724699401305701,0.586274478990291,1.01107436853621,0.951783076872061,0.54933010242519,0.776751489736351,0.85188057788991,-0.260632324086813,-0.442454934442488,-0.485460784879496,-0.562356489177653,-0.183055879384979,-0.211652461829971,-0.399452289687703,-0.601401402901203,-0.563043706714231,-0.43326311507883,-0.142683148144319,-0.646218329178523,-0.72100935534821,-0.283726555015053,-0.131006815485374,-0.0707419020565235,-0.798839060361611,-0.243146303344181,-0.129522878044671,0.0146073031129492,1.14798986837582,1.06139311431873,1.09091970996028,0.451285509243364,0.0173014078425191,1.07029273738036,1.06944469094057,0.935837879102083,0.458415879612712,-0.0765786780524054,-0.325467356288684,-0.393342755623877,-0.664092357799266,-0.44304478462072,-0.31544885517775,-0.312027227898697,-0.523169416462151,-0.44234190160291,-0.327344756943001,-0.369766640300781
"Platelet activation, signaling and aggregation",-0.209731423250616,-0.516077816091553,-0.357766596237397,-0.00637524392599307,0.145070247157069,-0.149968127800845,-0.600494575601102,-0.460248696366237,0.29871122709791,0.153470402324816,1.30965162620792,0.742621266071398,0.557437437994375,0.489546637008061,0.63614413571514,1.15367127628902,1.06425989663149,0.478457798295216,0.732430819578032,0.767137847584142,0.143474036448152,-0.267009904573878,-0.42347781698587,-0.545757562630102,-0.155966517368884,0.127047510932138,-0.13210189412144,-0.414530777197268,-0.317526991697406,-0.803793056500026,-0.136186159912052,-0.771192453782915,-0.771959752704482,-0.188662056715458,-0.291382538245139,-0.123400034600352,-0.80306357531127,-0.345866514085848,-0.149743384612032,-0.269583004195944,1.32062731563914,1.07455686990868,0.479044742460714,-0.303588378358601,-0.318497208815801,1.36332563000089,0.832658588814334,0.302230924589234,-0.031871104582667,-0.593941473378206,-0.0121167513985676,-0.371849498990172,-0.63788257402275,-0.322095607685696,-0.417106831171996,-0.136251979432983,-0.501318822600755,-0.361213385521203,-0.408727790103471,-0.543248356170888
"Signaling by FGFR1 in disease",-0.249402626791669,-0.344446333061271,-0.238289756996696,-0.523528308282927,-0.234115419850016,-0.544896944828756,-0.427510390488297,-0.415012149911192,-0.242627355963739,-0.529645080528187,0.490013253284926,0.684089348632238,0.671921439908819,1.26880389544266,1.19590359849204,0.692433921679301,0.601015293657945,0.79915805631439,0.915950712664108,0.68645359921383,-0.671535443483894,-0.407275086431709,-0.201588463980636,-0.255417232168237,-0.614956972654604,-0.527665652528094,-0.489063239224061,-0.420180485675366,-0.233623939748611,-0.0394161558277967,-0.55911691523866,-0.737428317720936,-0.637953415838225,-0.434420890717603,-0.548116912014467,-0.518173810293411,-0.582632967559359,-0.641098680573293,-0.422840042636957,-0.607973204659007,0.734798553986337,0.18068461177345,0.931434631895353,1.31130242798363,1.09015154204754,0.865066266692918,0.761211796310352,1.02588558616753,0.935346000185131,1.12281178658617,-0.55126564729889,-0.394120077070014,-0.33820657718998,-0.292978335272589,-0.394652356300534,-0.551090772108711,-0.36764321312511,-0.408758116522053,-0.19530067511283,-0.170468357240283
"Cell junction organization",0.638732564369496,0.053487718074424,0.218209048690185,0.279433899838181,-0.310576467758426,0.16950229797125,0.163595317926303,0.160618005698666,0.277738146617992,-0.350844135489709,1.10835151270988,0.2387842791014,0.710082822009301,0.491155541659971,0.610253454819469,1.07011712891169,0.443641631944387,0.552986275677415,0.929695473540867,0.698455789850385,0.76075584293698,0.185889628783215,0.287302297203771,-0.23294720907639,-0.0101528034445127,0.836118624107027,0.497614695181242,0.23290686540893,0.0684949297486289,-0.398567070949903,-0.166008171729372,-0.69502386107056,-0.46972697080499,-0.301306706615319,-0.807797376860019,-0.345808679479874,-0.414494149410288,-0.414778606288593,-0.324626830727883,-0.800752715668104,-0.55571231509564,-0.421395293258887,-0.63710137420372,-0.704817301314241,-0.482152395131639,-0.600053438405106,-0.331701523793358,-0.341398450986372,-0.429829018691236,-0.646925983531303,-0.209299799744527,-0.0159352138265366,0.300217534867985,0.00300382999696691,-0.154032606599468,-0.398621583250864,0.115365799009058,0.154162492461466,-0.0638981086634524,-0.220387287246246
"G alpha (q) signalling events",0.178676734705832,-0.0630254745467368,-0.0647481956524186,0.138901582661722,0.241135970749181,0.248783965821272,-0.20926821564439,-0.0376436502864268,0.468113863583569,0.334333754572851,1.16617761237716,0.787187109724462,0.660534868574109,0.347835964466547,0.802930242700071,1.07282585829575,1.27169276647295,0.461520541647731,0.697552026976385,0.738873062898319,0.61209184624374,-0.165308738870645,-0.446380864781496,-0.593990461465749,-0.259502015239219,0.48885973170418,0.0139009570543522,-0.368607204857821,-0.371479949359541,-1.06312496454701,0.129953511852288,-0.673403304559349,-0.69312226424257,-0.242076232497516,-0.541224392493888,0.0502435329275114,-0.656212955510302,-0.449768814283211,-0.258426749832581,-0.598325328439548,1.06744333329557,1.04332707349562,0.150974773487352,-0.901123530734653,-0.59012994225521,1.1295846286785,0.598792394399652,0.0189023940885646,-0.43284016107918,-1.03812614918136,0.276410438132577,-0.420635901175358,-0.672786508139755,-0.468607509657517,-0.630199890800503,0.00792621028471485,-0.520631054738534,-0.402074428241016,-0.619222383032338,-0.753469515726701
"Asparagine N-linked glycosylation",-1.07316971719772,-0.953813388910975,-0.497630802292042,0.176021949141083,0.0888426053934973,-0.93813745999506,-0.8973849076041,-0.628206448910637,0.562000056562857,-0.0828247754951615,-0.245906669188588,-0.361535159737492,-0.287249573068677,0.0375160599411018,-0.297736660358775,-0.48579414818327,-0.284359926940193,-0.197249564202236,-0.0284106929354298,0.162046294100169,0.661963403537056,0.835297013425096,0.967621990895978,0.681094151835497,1.14594197438746,0.96537941630717,0.963792448887221,0.868458259127628,1.04772536696586,0.59106607058739,-1.25426049947971,-1.05069917236329,-0.313145493596146,0.102217381564906,-0.1251978428371,-1.15198849227773,-1.04249835248189,0.44574332161625,0.254208667168746,-0.117478270204543,-0.378981751986084,-0.385872660726915,-0.260851671665486,-0.510114824357234,-0.910306676976117,-0.316533069173944,-0.457895186472842,-0.593412147033798,-0.546377449136132,-0.648584328534106,0.468078236671026,0.641879771821025,0.611764445442839,0.952927503371156,0.745454637661452,0.51131031652554,0.641957047936767,0.779133081699123,0.612954949027831,0.801211362721691
"ER Quality Control Compartment (ERQC)",-1.23029314261159,-1.00223124902698,-0.532968562653747,0.304138670357889,0.00788523081809331,-1.097299529365,-0.927070651613141,-0.642204545520745,0.85931386027139,-0.232198124433162,-0.337823667097501,-0.328379340138688,-0.597195109817092,-0.0853105572521674,-0.396027131027489,-0.584861274214775,-0.145028455750933,-0.538584120322133,-0.171712449201319,0.130510018655438,0.727772855616937,0.987475979130652,1.23710205549364,0.890259905661243,1.10277755762149,0.950385999868288,1.11992074482968,0.957209012087314,1.31017696329836,0.53861186957292,-1.47310232468948,-1.25706308348679,-0.525606516766106,0.00777734103444407,-0.230501680546717,-1.30631931221151,-1.24916827498578,0.02267134941167,0.100382215366475,-0.27732207782882,-0.451134190208738,-0.0313523933773578,-0.1827469403295,-0.0677805603905266,-0.637664498917567,-0.350846744417626,-0.0870636717294992,-0.457264020056494,-0.353361311477871,-0.241903149517674,0.243545048024271,0.557636943905263,0.696304434548334,1.08115071400204,0.829240057612331,0.317795133305413,0.51455779117206,0.73370569432941,0.757891724441523,1.04318949054794
