V1 V2 V3
HOPX HOXD13 -0.0434782608695652
HOPX MLXIPL 0.000832498547683822
HOPX NOTCH1 -0.0434782608695652
HOPX SIRT1 -0.00633322339281727
HOPX TWIST2 -0.0434782608695652
HOPX ZFPM2 0.0434782608695652
HOPX ENO1 0.0434782608695652
HOPX BATF -0.0434782608695652
HOPX CTCFL -0.0434782608695652
HOPX ETV6 0.0434782608695652
HOPX FOXI1 -0.0434782608695652
HOPX HDAC7 0.0273646372465577
HOPX HOXD1 0.0434782608695652
HOPX IKZF1 0.0434782608695652
HOPX POU2F1 0.0434782608695652
HOPX PRDM1 -0.0434782608695652
HOPX PTF1A 0.0434782608695652
HOPX RREB1 -0.0434782608695652
HOPX ZBTB4 0.0434782608695652
HOPX ASCL2 0.0434782608695652
HOPX ATF5 0.0434782608695652
HOPX E2F7 0.0434782608695652
HOPX GATA1 -0.0434782608695652
HOPX NFKB 0.0434782608695652
HOPX ZBTB33 -0.0434782608695652
HOPX ZNF384 0.0434782608695652
HOPX RARA -0.0434782608695652
HOPX TFDP3 0.0434782608695652
HOPX EGR4 -0.0434782608695652
HOPX JDP2 -0.0434782608695652
HOPX MAFB -0.0434782608695652
HOPX RUNX1 -0.0434782608695652
HOPX ARNT -0.0434782608695652
HOPX FOXO1 -0.0434782608695652
HOPX GTF3A 0.0434782608695652
HOPX HCFC1 0.00390507223595306
HOPX HIF1A 0.0434782608695652
HOPX LHX8 -0.0434782608695652
HOPX MECP2 0.0434782608695652
HOPX NEUROG2 -0.0434782608695652
HOPX PARK7 0.0434782608695652
HOPX SOX6 -0.0434782608695652
HOPX TBPL2 0.0434782608695652
HOPX CREB1 0.0434782608695652
HOPX DBP 0.0434782608695652
HOPX NCOA2 0.0434782608695652
HOPX RB1 0.0434782608695652
HOPX RBPJ 0.0434782608695652
HOPX FOXM1 -0.0434782608695652
HOPX NFIL3 0.0434782608695652
HOPX NKX2-1 -0.0434782608695652
HOPX PLAG1 0.0434782608695652
HOXB7 HOXB7 1
HOXB7 KMT2B 0.608006558832575
HOXB7 MYBL2 0.538895733055197
HOXB7 NAB2 -0.76380668746534
HOXB7 NR4A1 -1
HOXB7 SMARCA1 1
HOXB7 ZHX2 0.69489696654631
HOXB7 FOXJ1 0.0434782608695652
HOXB7 HIC1 0.0434782608695652
HOXB7 KCNIP3 0.0434782608695652
HOXB7 SOX17 -0.0434782608695652
HOXB7 ETV2 -0.0625622896633779
HOXB7 FGF2 0.0628193067161921
HOXB7 HDGF 0.062748410073026
HOXB7 HSF4 0.0472164444387088
HOXB7 HTATIP2 -0.0434782608695652
HOXB7 KLF15 0.0434782608695652
HOXB7 KLF6 0.0434782608695652
HOXB7 MLXIP 0.0434782608695652
HOXB7 TBXT 0.0434782608695652
HOXB7 ZNF202 -0.0434782608695652
HOXB7 ZNF354C -0.0434782608695652
HOXB7 CEBPZ -0.0434782608695652
HOXB7 ELF1 -0.0434782608695652
HOXB7 KLF9 0.0434782608695652
HOXB7 MITF -0.0628623446597736
HOXB7 NEUROD1 0.0434782608695652
HOXB7 NFE2 -0.0628542766532628
HOXB7 NFE2L3 -0.0434782608695652
HOXB7 OTX2 -0.0434782608695652
HOXB7 SOX5 -0.0434782608695652
HOXB7 ZNF91 0.0434782608695652
HOXB7 ARID3A 0.000724932874590119
HOXB7 E2F1 -0.0434782608695652
HOXB7 E2F2 -0.0434782608695652
HOXB7 E2F3 -0.00192938401783724
HOXB7 PLAGL1 0.0434782608695652
HOXB7 TFDP1 0.00129493824916953
HOXB7 TFDP2 -0.0434782608695652
HOXB7 BTG2 0.0434782608695652
HOXB7 FEV 0.0434782608695652
HOXB7 NFE2L2 -0.0434782608695652
HOXB7 NR5A1 -0.0434782608695652
HOXB7 PLAGL2 -0.0434782608695652
HOXB7 SFPQ -0.0434782608695652
HOXB7 SOX11 0.0434782608695652
HOXB7 SRF -0.0434782608695652
HOXB7 TCF12 -0.0434782608695652
HOXB7 AHR 0.0434782608695652
HOXB7 ATF2 0.0434782608695652
HOXB7 ATF3 0.0628596591947803
HOXB7 CEBPA 0.0434782608695652
HOXB7 CEBPD 0.0434782608695652
HOXB7 CREB3 0.0434782608695652
HOXB7 ELF4 -0.0434782608695652
HOXB7 GFI1B 0.0434782608695652
HOXB7 HLX -0.0434782608695652
HOXB7 HOXA1 0.0434782608695652
HOXB7 MEF2A -0.0434782608695652
HOXB7 MYBL1 0.0627479606040718
HOXB7 POU2AF1 0.0628156035298604
HOXB7 POU2F2 0.0434782608695652
HOXB7 POU4F1 0.0434782608695652
HOXB7 SPDEF 0.0627530247605153
HOXB7 TOX3 0.062500425291953
HOXB7 VDR -0.0434782608695652
HOXB7 CREBZF -0.0434782608695652
HOXB7 HOXD13 -0.0434782608695652
HOXB7 MLXIPL 0.000832498547683822
HOXB7 NOTCH1 -0.0434782608695652
HOXB7 SIRT1 -0.00633322339281726
HOXB7 TWIST2 -0.0434782608695652
HOXB7 ZFPM2 0.0434782608695652
HOXB7 ENO1 0.0434782608695652
HOXB7 BATF -0.0434782608695652
HOXB7 CTCFL -0.0434782608695652
HOXB7 ETV6 0.0434782608695652
HOXB7 FOXI1 -0.0434782608695652
HOXB7 HDAC7 0.0273646372465577
HOXB7 HOXD1 0.0434782608695652
HOXB7 IKZF1 0.0434782608695652
HOXB7 POU2F1 0.0434782608695652
HOXB7 PRDM1 -0.0434782608695652
HOXB7 PTF1A 0.0434782608695652
HOXB7 RREB1 -0.0434782608695652
HOXB7 ZBTB4 0.0434782608695652
HOXB7 ASCL2 0.0434782608695652
HOXB7 ATF5 0.0434782608695652
HOXB7 E2F7 0.0434782608695652
HOXB7 GATA1 -0.0434782608695652
HOXB7 NFKB 0.0434782608695652
HOXB7 ZBTB33 -0.0434782608695652
HOXB7 ZNF384 0.0434782608695652
HOXB7 RARA -0.0434782608695652
HOXB7 TFDP3 0.0434782608695652
HOXB7 EGR4 -0.0434782608695652
HOXB7 JDP2 -0.0434782608695652
HOXB7 MAFB -0.0434782608695652
HOXB7 RUNX1 -0.0434782608695652
HOXB7 ARNT -0.0434782608695652
HOXB7 FOXO1 -0.0434782608695652
HOXB7 GTF3A 0.0434782608695652
HOXB7 HCFC1 0.00390507223595306
HOXB7 HIF1A 0.0434782608695652
HOXB7 LHX8 -0.0434782608695652
HOXB7 MECP2 0.0434782608695652
HOXB7 NEUROG2 -0.0434782608695652
HOXB7 PARK7 0.0434782608695652
HOXB7 SOX6 -0.0434782608695652
HOXB7 TBPL2 0.0434782608695652
HOXB7 CREB1 0.0434782608695652
HOXB7 DBP 0.0434782608695652
HOXB7 NCOA2 0.0434782608695652
HOXB7 RB1 0.0434782608695652
HOXB7 RBPJ 0.0434782608695652
HOXB7 FOXM1 -0.0434782608695652
HOXB7 NFIL3 0.0434782608695652
HOXB7 NKX2-1 -0.0434782608695652
HOXB7 PLAG1 0.0434782608695652
KMT2B KMT2B 1
KMT2B MYBL2 0.330156108963754
KMT2B NAB2 -0.441106771094495
KMT2B NR4A1 -0.608006558832575
KMT2B SMARCA1 0.608006558832575
KMT2B ZHX2 0.396550827108345
KMT2B FOXJ1 0.0624887604615899
KMT2B HIC1 0.0624887604615899
KMT2B KCNIP3 0.0624887604615899
KMT2B SOX17 -0.0624887604615899
KMT2B ETV2 -0.0899171184521787
KMT2B FGF2 0.0902865140242793
KMT2B HDGF 0.0901846184271755
KMT2B HSF4 0.444792786857213
KMT2B HTATIP2 -0.0624887604615899
KMT2B KLF15 0.0624887604615899
KMT2B KLF6 0.0624887604615899
KMT2B MLXIP 0.0624887604615899
KMT2B TBXT 0.0624887604615899
KMT2B ZNF202 -0.0624887604615899
KMT2B ZNF354C -0.0624887604615899
KMT2B CEBPZ -0.0624887604615899
KMT2B ELF1 -0.0624887604615899
KMT2B KLF9 0.0624887604615899
KMT2B MITF -0.0903483699424656
KMT2B NEUROD1 0.0624887604615899
KMT2B NFE2 -0.0903367742687616
KMT2B NFE2L3 -0.0624887604615899
KMT2B OTX2 -0.0624887604615899
KMT2B SOX5 -0.0624887604615899
KMT2B ZNF91 0.0624887604615899
KMT2B ARID3A 0.00104190360527286
KMT2B E2F1 -0.0624887604615899
KMT2B E2F2 -0.0624887604615899
KMT2B E2F3 -0.00277299076176817
KMT2B PLAGL1 0.0624887604615899
KMT2B TFDP1 0.00186113897949282
KMT2B TFDP2 -0.0624887604615899
KMT2B BTG2 0.0624887604615899
KMT2B FEV 0.0624887604615899
KMT2B NFE2L2 -0.0624887604615899
KMT2B NR5A1 -0.0624887604615899
KMT2B PLAGL2 -0.0624887604615899
KMT2B SFPQ -0.0624887604615899
KMT2B SOX11 0.0624887604615899
KMT2B SRF -0.0624887604615899
KMT2B TCF12 -0.0624887604615899
KMT2B AHR 0.0624887604615899
KMT2B ATF2 0.0624887604615899
KMT2B ATF3 0.0903445102807555
KMT2B CEBPA 0.0624887604615899
KMT2B CEBPD 0.0624887604615899
KMT2B CREB3 0.0624887604615899
KMT2B ELF4 -0.0624887604615899
KMT2B GFI1B 0.0624887604615899
KMT2B HLX -0.0624887604615899
KMT2B HOXA1 0.0624887604615899
KMT2B MEF2A -0.0624887604615899
KMT2B MYBL1 0.0901839724317458
KMT2B POU2AF1 0.0902811916512359
KMT2B POU2F2 0.0624887604615899
KMT2B POU4F1 0.0624887604615899
KMT2B SPDEF 0.0901912508475014
KMT2B TOX3 0.089828204410776
KMT2B VDR -0.0624887604615899
KMT2B CREBZF -0.0624887604615899
KMT2B HOXD13 -0.0624887604615899
KMT2B MLXIPL 0.00119650145360923
KMT2B NOTCH1 -0.0624887604615899
KMT2B SIRT1 -0.00910237142950041
KMT2B TWIST2 -0.0624887604615899
KMT2B ZFPM2 0.0624887604615899
KMT2B ENO1 0.0624887604615899
KMT2B BATF -0.0624887604615899
KMT2B CTCFL -0.0624887604615899
KMT2B ETV6 0.0624887604615899
KMT2B FOXI1 -0.0624887604615899
KMT2B HDAC7 0.0393295920264243
KMT2B HOXD1 0.0624887604615899
KMT2B IKZF1 0.0624887604615899
KMT2B POU2F1 0.0624887604615899
KMT2B PRDM1 -0.0624887604615899
KMT2B PTF1A 0.0624887604615899
KMT2B RREB1 -0.0624887604615899
KMT2B ZBTB4 0.0624887604615899
KMT2B ASCL2 0.0624887604615899
KMT2B ATF5 0.0624887604615899
KMT2B E2F7 0.0624887604615899
KMT2B GATA1 -0.0624887604615899
KMT2B NFKB 0.0624887604615899
KMT2B ZBTB33 -0.0624887604615899
KMT2B ZNF384 0.0624887604615899
KMT2B RARA -0.0624887604615899
KMT2B TFDP3 0.0624887604615899
KMT2B EGR4 -0.0624887604615899
KMT2B JDP2 -0.0624887604615899
KMT2B MAFB -0.0624887604615899
KMT2B RUNX1 -0.0624887604615899
KMT2B ARNT -0.0624887604615899
KMT2B FOXO1 -0.0624887604615899
KMT2B GTF3A 0.0624887604615899
KMT2B HCFC1 0.00561253184136656
KMT2B HIF1A 0.0624887604615899
KMT2B LHX8 -0.0624887604615899
KMT2B MECP2 0.0624887604615899
KMT2B NEUROG2 -0.0624887604615899
KMT2B PARK7 0.0624887604615899
KMT2B SOX6 -0.0624887604615899
KMT2B TBPL2 0.0624887604615899
KMT2B CREB1 -0.766746171322403
KMT2B DBP -0.766746171322403
KMT2B NCOA2 -0.766746171322403
KMT2B RB1 -0.766746171322403
KMT2B RBPJ -0.766746171322403
KMT2B FOXM1 -0.0624887604615899
KMT2B NFIL3 0.0624887604615899
KMT2B NKX2-1 -0.0624887604615899
KMT2B PLAG1 0.0624887604615899
MYBL2 MYBL2 1
MYBL2 NAB2 -0.413647823078234
MYBL2 NR4A1 -0.538895733055197
MYBL2 SMARCA1 0.538895733055197
MYBL2 ZHX2 0.376744996911232
MYBL2 FOXJ1 0.0202793485411528
MYBL2 HIC1 0.0202793485411528
MYBL2 KCNIP3 0.0202793485411528
MYBL2 SOX17 -0.0202793485411528
MYBL2 ETV2 -0.0291806169851726
MYBL2 FGF2 0.0293004961682585
MYBL2 HDGF 0.0292674282003038
MYBL2 HSF4 0.0220229308738707
MYBL2 HTATIP2 -0.0202793485411528
MYBL2 KLF15 0.0202793485411528
MYBL2 KLF6 0.0202793485411528
MYBL2 MLXIP 0.0202793485411528
MYBL2 TBXT 0.0202793485411528
MYBL2 ZNF202 -0.0202793485411528
MYBL2 ZNF354C -0.0202793485411528
MYBL2 CEBPZ -0.0202793485411528
MYBL2 ELF1 -0.0202793485411528
MYBL2 KLF9 0.0202793485411528
MYBL2 MITF -0.0293205701418014
MYBL2 NEUROD1 0.0202793485411528
MYBL2 NFE2 -0.0293168070217319
MYBL2 NFE2L3 -0.0202793485411528
MYBL2 OTX2 -0.0202793485411528
MYBL2 SOX5 -0.0202793485411528
MYBL2 ZNF91 0.0202793485411528
MYBL2 ARID3A 0.000338126827953315
MYBL2 E2F1 -0.0202793485411528
MYBL2 E2F2 -0.0202793485411528
MYBL2 E2F3 -0.000899912972251375
MYBL2 PLAGL1 0.0202793485411528
MYBL2 TFDP1 0.000603991594166117
MYBL2 TFDP2 -0.0202793485411528
MYBL2 BTG2 -0.550957734530441
MYBL2 FEV -0.550957734530441
MYBL2 NFE2L2 0.550957734530441
MYBL2 NR5A1 0.550957734530441
MYBL2 PLAGL2 0.550957734530441
MYBL2 SFPQ 0.550957734530441
MYBL2 SOX11 -0.550957734530441
MYBL2 SRF 0.550957734530441
MYBL2 TCF12 0.550957734530441
MYBL2 AHR 0.663987148221429
MYBL2 ATF2 0.663987148221429
MYBL2 ATF3 0.502514846002041
MYBL2 CEBPA 0.663987148221429
MYBL2 CEBPD 0.663987148221429
MYBL2 CREB3 0.663987148221429
MYBL2 ELF4 -0.663987148221429
MYBL2 GFI1B 0.663987148221429
MYBL2 HLX -0.663987148221429
MYBL2 HOXA1 0.663987148221429
MYBL2 MEF2A -0.663987148221429
MYBL2 MYBL1 0.521456728375502
MYBL2 POU2AF1 0.512739948175553
MYBL2 POU2F2 0.663987148221429
MYBL2 POU4F1 0.663987148221429
MYBL2 SPDEF 0.466701280700269
MYBL2 TOX3 0.540028361036425
MYBL2 VDR -0.663987148221429
MYBL2 CREBZF -0.0202793485411528
MYBL2 HOXD13 -0.0202793485411528
MYBL2 MLXIPL 0.000388298148795126
MYBL2 NOTCH1 -0.0202793485411528
MYBL2 SIRT1 -0.00295397382515424
MYBL2 TWIST2 -0.0202793485411528
MYBL2 ZFPM2 0.0202793485411528
MYBL2 ENO1 0.0202793485411528
MYBL2 BATF -0.0202793485411528
MYBL2 CTCFL -0.0202793485411528
MYBL2 ETV6 0.0202793485411528
MYBL2 FOXI1 -0.0202793485411528
MYBL2 HDAC7 0.0127635513777786
MYBL2 HOXD1 0.0202793485411528
MYBL2 IKZF1 0.0202793485411528
MYBL2 POU2F1 0.0202793485411528
MYBL2 PRDM1 -0.0202793485411528
MYBL2 PTF1A 0.0202793485411528
MYBL2 RREB1 -0.0202793485411528
MYBL2 ZBTB4 0.0202793485411528
MYBL2 ASCL2 0.0202793485411528
MYBL2 ATF5 0.0202793485411528
MYBL2 E2F7 0.0202793485411528
MYBL2 GATA1 -0.0202793485411528
MYBL2 NFKB 0.0202793485411528
MYBL2 ZBTB33 -0.0202793485411528
MYBL2 ZNF384 0.0202793485411528
MYBL2 RARA -0.0202793485411528
MYBL2 TFDP3 0.0202793485411528
MYBL2 EGR4 -0.0202793485411528
MYBL2 JDP2 -0.0202793485411528
MYBL2 MAFB -0.0202793485411528
MYBL2 RUNX1 -0.0202793485411528
MYBL2 ARNT -0.0202793485411528
MYBL2 FOXO1 -0.0202793485411528
MYBL2 GTF3A 0.0202793485411528
MYBL2 HCFC1 0.00182142338187923
MYBL2 HIF1A 0.0202793485411528
MYBL2 LHX8 -0.0202793485411528
MYBL2 MECP2 0.0202793485411528
MYBL2 NEUROG2 -0.0202793485411528
MYBL2 PARK7 0.0202793485411528
MYBL2 SOX6 -0.0202793485411528
MYBL2 TBPL2 0.0202793485411528
MYBL2 CREB1 0.0202793485411528
MYBL2 DBP 0.0202793485411528
MYBL2 NCOA2 0.0202793485411528
MYBL2 RB1 0.0202793485411528
MYBL2 RBPJ 0.0202793485411528
MYBL2 FOXM1 -0.0202793485411528
MYBL2 NFIL3 0.0202793485411528
MYBL2 NKX2-1 -0.0202793485411528
MYBL2 PLAG1 0.0202793485411528
NAB2 NAB2 1
NAB2 NR4A1 0.76380668746534
NAB2 SMARCA1 -0.76380668746534
NAB2 ZHX2 -0.509669424469177
NAB2 FOXJ1 -0.0625196557024964
NAB2 HIC1 -0.0625196557024964
NAB2 KCNIP3 -0.0625196557024964
NAB2 SOX17 0.0625196557024964
NAB2 ETV2 0.0899615746234273
NAB2 FGF2 -0.0903311528294144
NAB2 HDGF -0.0902292068538267
NAB2 HSF4 -0.0678949845454948
NAB2 HTATIP2 0.0625196557024964
NAB2 KLF15 -0.0625196557024964
NAB2 KLF6 -0.0625196557024964
NAB2 MLXIP -0.0625196557024964
NAB2 TBXT -0.0625196557024964
NAB2 ZNF202 0.0625196557024964
NAB2 ZNF354C 0.0625196557024964
NAB2 CEBPZ 0.0625196557024964
NAB2 ELF1 0.0625196557024964
NAB2 KLF9 -0.0625196557024964
NAB2 MITF 0.0903930393299563
NAB2 NEUROD1 -0.0625196557024964
NAB2 NFE2 0.0903814379232033
NAB2 NFE2L3 0.0625196557024964
NAB2 OTX2 0.0625196557024964
NAB2 SOX5 0.0625196557024964
NAB2 ZNF91 -0.0625196557024964
NAB2 ARID3A -0.00104241873571629
NAB2 E2F1 0.0625196557024964
NAB2 E2F2 0.0625196557024964
NAB2 E2F3 0.00277436176380091
NAB2 PLAGL1 -0.0625196557024964
NAB2 TFDP1 -0.00186205915036366
NAB2 TFDP2 0.0625196557024964
NAB2 BTG2 -0.0625196557024964
NAB2 FEV -0.0625196557024964
NAB2 NFE2L2 0.0625196557024964
NAB2 NR5A1 0.0625196557024964
NAB2 PLAGL2 0.0625196557024964
NAB2 SFPQ 0.0625196557024964
NAB2 SOX11 -0.0625196557024964
NAB2 SRF 0.0625196557024964
NAB2 TCF12 0.0625196557024964
NAB2 AHR -0.0625196557024964
NAB2 ATF2 -0.0625196557024964
NAB2 ATF3 -0.0903891777599802
NAB2 CEBPA -0.0625196557024964
NAB2 CEBPD -0.0625196557024964
NAB2 CREB3 -0.0625196557024964
NAB2 ELF4 0.0625196557024964
NAB2 GFI1B -0.0625196557024964
NAB2 HLX 0.0625196557024964
NAB2 HOXA1 -0.0625196557024964
NAB2 MEF2A 0.0625196557024964
NAB2 MYBL1 -0.0902285605390086
NAB2 POU2AF1 -0.0903258278249219
NAB2 POU2F2 -0.0625196557024964
NAB2 POU4F1 -0.0625196557024964
NAB2 SPDEF -0.0902358425533058
NAB2 TOX3 -0.0898726166217875
NAB2 VDR 0.0625196557024964
NAB2 CREBZF 0.0625196557024964
NAB2 HOXD13 0.0625196557024964
NAB2 MLXIPL -0.00119709301920248
NAB2 NOTCH1 0.0625196557024964
NAB2 SIRT1 0.00910687175813642
NAB2 TWIST2 0.0625196557024964
NAB2 ZFPM2 -0.0625196557024964
NAB2 ENO1 -0.0625196557024964
NAB2 BATF 0.0625196557024964
NAB2 CTCFL 0.0625196557024964
NAB2 ETV6 -0.0625196557024964
NAB2 FOXI1 0.0625196557024964
NAB2 HDAC7 -0.0393490370788054
NAB2 HOXD1 -0.0625196557024964
NAB2 IKZF1 -0.0625196557024964
NAB2 POU2F1 -0.0625196557024964
NAB2 PRDM1 0.0625196557024964
NAB2 PTF1A -0.0625196557024964
NAB2 RREB1 0.0625196557024964
NAB2 ZBTB4 -0.0625196557024964
NAB2 ASCL2 -0.0625196557024964
NAB2 ATF5 -0.0625196557024964
NAB2 E2F7 -0.0625196557024964
NAB2 GATA1 0.0625196557024964
NAB2 NFKB -0.0625196557024964
NAB2 ZBTB33 0.0625196557024964
NAB2 ZNF384 -0.0625196557024964
NAB2 RARA -0.61162573798958
NAB2 TFDP3 0.61162573798958
NAB2 EGR4 0.0625196557024964
NAB2 JDP2 0.0625196557024964
NAB2 MAFB 0.0625196557024964
NAB2 RUNX1 0.0625196557024964
NAB2 ARNT 0.0625196557024964
NAB2 FOXO1 0.0625196557024964
NAB2 GTF3A -0.0625196557024964
NAB2 HCFC1 -0.00561530674875875
NAB2 HIF1A -0.0625196557024964
NAB2 LHX8 0.0625196557024964
NAB2 MECP2 -0.0625196557024964
NAB2 NEUROG2 0.0625196557024964
NAB2 PARK7 -0.0625196557024964
NAB2 SOX6 0.0625196557024964
NAB2 TBPL2 -0.0625196557024964
NAB2 CREB1 -0.0625196557024964
NAB2 DBP -0.0625196557024964
NAB2 NCOA2 -0.0625196557024964
NAB2 RB1 -0.0625196557024964
NAB2 RBPJ -0.0625196557024964
NAB2 FOXM1 0.0625196557024964
NAB2 NFIL3 -0.0625196557024964
NAB2 NKX2-1 0.0625196557024964
NAB2 PLAG1 -0.0625196557024964
NR4A1 NR4A1 1
NR4A1 SMARCA1 -1
NR4A1 ZHX2 -0.69489696654631
NR4A1 FOXJ1 -0.0434782608695652
NR4A1 HIC1 -0.0434782608695652
NR4A1 KCNIP3 -0.0434782608695652
NR4A1 SOX17 0.0434782608695652
NR4A1 ETV2 0.0625622896633779
NR4A1 FGF2 -0.0628193067161921
NR4A1 HDGF -0.062748410073026
NR4A1 HSF4 -0.0472164444387088
NR4A1 HTATIP2 0.0434782608695652
NR4A1 KLF15 -0.0434782608695652
NR4A1 KLF6 -0.0434782608695652
NR4A1 MLXIP -0.0434782608695652
NR4A1 TBXT -0.0434782608695652
NR4A1 ZNF202 0.0434782608695652
NR4A1 ZNF354C 0.0434782608695652
NR4A1 CEBPZ 0.0434782608695652
NR4A1 ELF1 0.0434782608695652
NR4A1 KLF9 -0.0434782608695652
NR4A1 MITF 0.0628623446597737
NR4A1 NEUROD1 -0.0434782608695652
NR4A1 NFE2 0.0628542766532628
NR4A1 NFE2L3 0.0434782608695652
NR4A1 OTX2 0.0434782608695652
NR4A1 SOX5 0.0434782608695652
NR4A1 ZNF91 -0.0434782608695652
NR4A1 ARID3A -0.000724932874590119
NR4A1 E2F1 0.0434782608695652
NR4A1 E2F2 0.0434782608695652
NR4A1 E2F3 0.00192938401783724
NR4A1 PLAGL1 -0.0434782608695652
NR4A1 TFDP1 -0.00129493824916953
NR4A1 TFDP2 0.0434782608695652
NR4A1 BTG2 -0.0434782608695652
NR4A1 FEV -0.0434782608695652
NR4A1 NFE2L2 0.0434782608695652
NR4A1 NR5A1 0.0434782608695652
NR4A1 PLAGL2 0.0434782608695652
NR4A1 SFPQ 0.0434782608695652
NR4A1 SOX11 -0.0434782608695652
NR4A1 SRF 0.0434782608695652
NR4A1 TCF12 0.0434782608695652
NR4A1 AHR -0.0434782608695652
NR4A1 ATF2 -0.0434782608695652
NR4A1 ATF3 -0.0628596591947803
NR4A1 CEBPA -0.0434782608695652
NR4A1 CEBPD -0.0434782608695652
NR4A1 CREB3 -0.0434782608695652
NR4A1 ELF4 0.0434782608695652
NR4A1 GFI1B -0.0434782608695652
NR4A1 HLX 0.0434782608695652
NR4A1 HOXA1 -0.0434782608695652
NR4A1 MEF2A 0.0434782608695652
NR4A1 MYBL1 -0.0627479606040718
NR4A1 POU2AF1 -0.0628156035298604
NR4A1 POU2F2 -0.0434782608695652
NR4A1 POU4F1 -0.0434782608695652
NR4A1 SPDEF -0.0627530247605153
NR4A1 TOX3 -0.062500425291953
NR4A1 VDR 0.0434782608695652
NR4A1 CREBZF 0.0434782608695652
NR4A1 HOXD13 0.0434782608695652
NR4A1 MLXIPL -0.000832498547683822
NR4A1 NOTCH1 0.0434782608695652
NR4A1 SIRT1 0.00633322339281727
NR4A1 TWIST2 0.0434782608695652
NR4A1 ZFPM2 -0.0434782608695652
NR4A1 ENO1 -0.0434782608695652
NR4A1 BATF 0.0434782608695652
NR4A1 CTCFL 0.0434782608695652
NR4A1 ETV6 -0.0434782608695652
NR4A1 FOXI1 0.0434782608695652
NR4A1 HDAC7 -0.0273646372465577
NR4A1 HOXD1 -0.0434782608695652
NR4A1 IKZF1 -0.0434782608695652
NR4A1 POU2F1 -0.0434782608695652
NR4A1 PRDM1 0.0434782608695652
NR4A1 PTF1A -0.0434782608695652
NR4A1 RREB1 0.0434782608695652
NR4A1 ZBTB4 -0.0434782608695652
NR4A1 ASCL2 -0.0434782608695652
NR4A1 ATF5 -0.0434782608695652
NR4A1 E2F7 -0.0434782608695652
NR4A1 GATA1 0.0434782608695652
NR4A1 NFKB -0.0434782608695652
NR4A1 ZBTB33 0.0434782608695652
NR4A1 ZNF384 -0.0434782608695652
NR4A1 RARA 0.0434782608695652
NR4A1 TFDP3 -0.0434782608695652
NR4A1 EGR4 0.0434782608695652
NR4A1 JDP2 0.0434782608695652
NR4A1 MAFB 0.0434782608695652
NR4A1 RUNX1 0.0434782608695652
NR4A1 ARNT 0.0434782608695652
NR4A1 FOXO1 0.0434782608695652
NR4A1 GTF3A -0.0434782608695652
NR4A1 HCFC1 -0.00390507223595306
NR4A1 HIF1A -0.0434782608695652
NR4A1 LHX8 0.0434782608695652
NR4A1 MECP2 -0.0434782608695652
NR4A1 NEUROG2 0.0434782608695652
NR4A1 PARK7 -0.0434782608695652
NR4A1 SOX6 0.0434782608695652
NR4A1 TBPL2 -0.0434782608695652
NR4A1 CREB1 -0.0434782608695652
NR4A1 DBP -0.0434782608695652
NR4A1 NCOA2 -0.0434782608695652
NR4A1 RB1 -0.0434782608695652
NR4A1 RBPJ -0.0434782608695652
NR4A1 FOXM1 0.0434782608695652
NR4A1 NFIL3 -0.0434782608695652
NR4A1 NKX2-1 0.0434782608695652
NR4A1 PLAG1 -0.0434782608695652
SMARCA1 SMARCA1 1
SMARCA1 ZHX2 0.69489696654631
SMARCA1 FOXJ1 0.0434782608695652
SMARCA1 HIC1 0.0434782608695652
SMARCA1 KCNIP3 0.0434782608695652
SMARCA1 SOX17 -0.0434782608695652
SMARCA1 ETV2 -0.0625622896633779
SMARCA1 FGF2 0.062819306716192
SMARCA1 HDGF 0.062748410073026
SMARCA1 HSF4 0.0472164444387088
SMARCA1 HTATIP2 -0.0434782608695652
SMARCA1 KLF15 0.0434782608695652
SMARCA1 KLF6 0.0434782608695652
SMARCA1 MLXIP 0.0434782608695652
SMARCA1 TBXT 0.0434782608695652
SMARCA1 ZNF202 -0.0434782608695652
SMARCA1 ZNF354C -0.0434782608695652
SMARCA1 CEBPZ -0.0434782608695652
SMARCA1 ELF1 -0.0434782608695652
SMARCA1 KLF9 0.0434782608695652
SMARCA1 MITF -0.0628623446597737
SMARCA1 NEUROD1 0.0434782608695652
SMARCA1 NFE2 -0.0628542766532628
SMARCA1 NFE2L3 -0.0434782608695652
SMARCA1 OTX2 -0.0434782608695652
SMARCA1 SOX5 -0.0434782608695652
SMARCA1 ZNF91 0.0434782608695652
SMARCA1 ARID3A 0.000724932874590119
SMARCA1 E2F1 -0.0434782608695652
SMARCA1 E2F2 -0.0434782608695652
SMARCA1 E2F3 -0.00192938401783724
SMARCA1 PLAGL1 0.0434782608695652
SMARCA1 TFDP1 0.00129493824916953
SMARCA1 TFDP2 -0.0434782608695652
SMARCA1 BTG2 0.0434782608695652
SMARCA1 FEV 0.0434782608695652
SMARCA1 NFE2L2 -0.0434782608695652
SMARCA1 NR5A1 -0.0434782608695652
SMARCA1 PLAGL2 -0.0434782608695652
SMARCA1 SFPQ -0.0434782608695652
SMARCA1 SOX11 0.0434782608695652
SMARCA1 SRF -0.0434782608695652
SMARCA1 TCF12 -0.0434782608695652
SMARCA1 AHR 0.0434782608695652
SMARCA1 ATF2 0.0434782608695652
SMARCA1 ATF3 0.0628596591947803
SMARCA1 CEBPA 0.0434782608695652
SMARCA1 CEBPD 0.0434782608695652
SMARCA1 CREB3 0.0434782608695652
