L	R	pw.id	pw.name	pval	qval	LR.corr	rank	len	rank.corr
COL4A4	ITGA2	R-HSA-216083	Integrin cell surface interactions	0.00497793594346287	0.0184931609920356	0.440566824117811	3	7	0.137149208113365
COL4A4	ITGA2	R-HSA-3000157	Laminin interactions	0.0263897271730644	0.0445734614442572	0.440566824117811	2	4	0.0111141983884412
COL4A4	ITGA2	R-HSA-3000171	Non-integrin membrane-ECM interactions	0.0259882479184797	0.0443656518036903	0.440566824117811	3	7	-0.0328980272297861
COL4A4	ITGA2	R-HSA-3000178	ECM proteoglycans	0.022536141682969	0.0400953190736694	0.440566824117811	4	8	0.0487357599333148
COL4A4	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.00253644709521467	0.0126480077785052	0.355043067518755	98	179	0.108641289247013
COL4A4	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.00227567433599507	0.0118236123109309	0.355043067518755	28	51	0.167657682689636
COL4A4	ITGB1	R-HSA-210991	Basigin interactions	0.0198158163959274	0.0377368933755111	0.355043067518755	4	9	0.0583495415393165
COL4A4	ITGB1	R-HSA-373760	L1CAM interactions	0.000906476403054517	0.00670044928855762	0.355043067518755	14	26	0.233009169213671
COL4A4	ITGB1	R-HSA-445144	Signal transduction by L1	0.0263877196713234	0.0445734614442572	0.355043067518755	5	10	0.077354820783551
COL5A2	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.00327248209592092	0.0148706764724382	0.299527646568491	98	179	0.108641289247013
COL5A2	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.00293603739448795	0.0139621398022879	0.299527646568491	28	51	0.167657682689636
COL5A2	ITGB1	R-HSA-210991	Basigin interactions	0.0255660386112805	0.0438991832259878	0.299527646568491	4	9	0.0583495415393165
COL5A2	ITGB1	R-HSA-373760	L1CAM interactions	0.00116952086442774	0.00790153480569567	0.299527646568491	14	26	0.233009169213671
COL7A1	ITGA2	R-HSA-216083	Integrin cell surface interactions	0.00127326462089495	0.00826846703367296	0.65371844572085	3	7	0.137149208113365
COL7A1	ITGA2	R-HSA-3000157	Laminin interactions	0.00675000770322458	0.0206827159111625	0.65371844572085	2	4	0.0111141983884412
COL7A1	ITGA2	R-HSA-3000171	Non-integrin membrane-ECM interactions	0.00664731668094308	0.0205632563244388	0.65371844572085	3	7	-0.0328980272297861
COL7A1	ITGA2	R-HSA-3000178	ECM proteoglycans	0.00576433128555671	0.0194350080188209	0.65371844572085	4	8	0.0487357599333148
COL7A1	ITGA2	R-HSA-373760	L1CAM interactions	0.0202609522283058	0.038277530712006	0.65371844572085	12	23	-0.107752153375938
COL7A1	ITGA2	R-HSA-6806834	Signaling by MET	0.018864853824514	0.036606495783969	0.65371844572085	15	29	-0.0755765490414004
COL7A1	ITGA2	R-HSA-8874081	MET activates PTK2 signaling	0.00848428401357974	0.0239969689851545	0.65371844572085	2	4	-0.0328980272297861
COL7A1	ITGA2	R-HSA-8875878	MET promotes cell motility	0.0196788742833684	0.0376436290707653	0.65371844572085	5	10	-0.188774659627674
COL9A2	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.00170921896241446	0.00966589506281853	0.432509030286191	98	179	0.108641289247013
COL9A2	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.00153349373409009	0.00916262506118831	0.432509030286191	28	51	0.167657682689636
COL9A2	ITGB1	R-HSA-210991	Basigin interactions	0.0133531541830861	0.0310037649263371	0.432509030286191	4	9	0.0583495415393165
COL9A2	ITGB1	R-HSA-216083	Integrin cell surface interactions	0.0217134016224966	0.0390137918935565	0.432509030286191	10	19	0.0734092803556544
COL9A2	ITGB1	R-HSA-3000157	Laminin interactions	0.0306590229143456	0.0487958255928653	0.432509030286191	4	9	-0.0320088913587108
COL9A2	ITGB1	R-HSA-373760	L1CAM interactions	0.000610841306331644	0.00515262607811516	0.432509030286191	14	26	0.233009169213671
COL9A2	ITGB1	R-HSA-445144	Signal transduction by L1	0.017781719524998	0.0359647190392765	0.432509030286191	5	10	0.077354820783551
CXCL10	SDC4	R-HSA-1630316	Glycosaminoglycan metabolism	0.0112794288383631	0.0280781679654802	0.671624971812543	28	52	0.0148673059653859
CXCL10	SDC4	R-HSA-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	0.0103713756961205	0.0265581299075657	0.671624971812543	9	18	-0.0296512438599378
CXCL10	SDC4	R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	0.00957218371444559	0.0253724795684195	0.671624971812543	6	12	-0.0296512438599378
CXCL10	SDC4	R-HSA-196854	Metabolism of vitamins and cofactors	0.00382921277812409	0.0157587229041109	0.671624971812543	3	7	0.0196316785330497
CXCL10	SDC4	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	0.00644113558218168	0.0202556763702819	0.671624971812543	4	9	-0.0296512438599378
CXCL10	SDC4	R-HSA-2022928	HS-GAG biosynthesis	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-202733	Cell surface interactions at the vascular wall	0.00275200860935294	0.0133775604942783	0.671624971812543	24	45	0.0910935120645512
CXCL10	SDC4	R-HSA-2187338	Visual phototransduction	0.00257260406241342	0.0127651011263005	0.671624971812543	5	10	0.112574684982763
CXCL10	SDC4	R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	0.00265300972856603	0.0130288217491907	0.671624971812543	6	11	0.146727804667734
CXCL10	SDC4	R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-3560801	Defective B3GAT3 causes JDSSDHD	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-3656237	Defective EXT2 causes exostoses 2	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-3781865	Diseases of glycosylation	0.00441530974133302	0.0171586833850178	0.671624971812543	33	60	0.0803668202839177
CXCL10	SDC4	R-HSA-4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1	0.00607572620560392	0.0195788570310922	0.671624971812543	3	6	0.0196316785330497
CXCL10	SDC4	R-HSA-5668914	Diseases of metabolism	0.010617013719484	0.0269943221165604	0.671624971812543	45	83	0.0273447272335322
CXCL10	SDC4	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.00382921277812409	0.0157587229041109	0.671624971812543	3	7	0.0196316785330497
CXCL10	SDC4	R-HSA-71387	Metabolism of carbohydrates	0.000415774333565657	0.00394847943266988	0.671624971812543	75	137	0.115853829102231
CXCL10	SDC4	R-HSA-975634	Retinoid metabolism and transport	0.00382921277812409	0.0157587229041109	0.671624971812543	3	7	0.0196316785330497
DLL1	NOTCH1	R-HSA-157118	Signaling by NOTCH	0.0179238009444588	0.036150113297263	0.590415260720363	31	57	0.0303417616004446
DLL1	NOTCH1	R-HSA-186712	Regulation of beta-cell development	2.76400444007718e-05	0.000614385657385304	0.590415260720363	4	9	0.361267018616282
DLL1	NOTCH1	R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum	0.0117541293604031	0.0288126863296035	0.590415260720363	2	4	-0.00839121978327313
DLL1	NOTCH1	R-HSA-1912408	Pre-NOTCH Transcription and Translation	6.5657941424766e-07	3.2466720001074e-05	0.590415260720363	14	26	0.378660739094193
DLL1	NOTCH1	R-HSA-1912422	Pre-NOTCH Expression and Processing	2.25987353990521e-07	1.54317078867813e-05	0.590415260720363	15	29	0.361267018616282
DLL1	NOTCH1	R-HSA-1980143	Signaling by NOTCH1	0.029879044940662	0.0481963447074345	0.590415260720363	15	29	-0.0782439566546263
DLL1	NOTCH1	R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0.000120495152537421	0.00166490587489175	0.590415260720363	4	8	0.361267018616282
DLL1	NOTCH1	R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	0.0290763253713965	0.0472790600391603	0.590415260720363	6	12	-0.145540427896638
DLL1	NOTCH1	R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.026212157520788	0.0443780801473554	0.590415260720363	11	21	-0.0587385384829119
DLL1	NOTCH1	R-HSA-350054	Notch-HLH transcription pathway	0.0173989412911359	0.0358363226239516	0.590415260720363	4	9	-0.091358710752987
DLL1	NOTCH1	R-HSA-3781865	Diseases of glycosylation	0.0266546769548469	0.0448680749491244	0.590415260720363	33	61	-0.00839121978327313
DLL1	NOTCH1	R-HSA-3906995	Diseases associated with O-glycosylation of proteins	0.0191277416300727	0.0369228602640703	0.590415260720363	11	21	-0.00839121978327313
DLL1	NOTCH1	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	3.3380270913472e-05	0.000693729108549549	0.590415260720363	97	178	0.141039177549319
DLL1	NOTCH1	R-HSA-8878159	Transcriptional regulation by RUNX3	0.000266664717284599	0.00285371048198593	0.590415260720363	19	36	0.192331203111976
DLL1	NOTCH1	R-HSA-8941856	RUNX3 regulates NOTCH signaling	2.76400444007718e-05	0.000614385657385304	0.590415260720363	4	9	0.361267018616282
DLL1	NOTCH1	R-HSA-9012852	Signaling by NOTCH3	0.0130030095202772	0.0305508653956215	0.590415260720363	8	16	0.010780772436788
DLL1	NOTCH1	R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	0.00921407752306977	0.0248832150058042	0.590415260720363	6	11	0.0859175281975878
DLL1	NOTCH1	R-HSA-9013694	Signaling by NOTCH4	0.0156672644608886	0.0334328232692176	0.590415260720363	9	18	-0.00839121978327313
DLL1	NOTCH1	R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	0.00621983536445363	0.0198205420280589	0.590415260720363	4	9	0.0399555432064462
DLL1	NOTCH2	R-HSA-157118	Signaling by NOTCH	0.0171172364808869	0.0355226007432588	0.52029230018541	29	53	0.0640213405456799
DLL1	NOTCH2	R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum	0.013974047448557	0.0316831775490183	0.52029230018541	2	4	0.0410113920533482
DLL1	NOTCH2	R-HSA-1912408	Pre-NOTCH Transcription and Translation	5.50622030241338e-05	0.00096242051669587	0.52029230018541	13	25	0.274742984162267
DLL1	NOTCH2	R-HSA-1912422	Pre-NOTCH Expression and Processing	0.000224486145943042	0.00253474908096316	0.52029230018541	15	28	0.238510697415949
DLL1	NOTCH2	R-HSA-350054	Notch-HLH transcription pathway	0.00171209019941137	0.00966589506281853	0.52029230018541	5	10	0.215004167824396
DLL1	NOTCH2	R-HSA-3781865	Diseases of glycosylation	0.0209304185878298	0.0388785236463056	0.52029230018541	33	61	0.0468454753915307
DLL1	NOTCH2	R-HSA-3906995	Diseases associated with O-glycosylation of proteins	0.0175358535585761	0.0359448823047005	0.52029230018541	11	21	0.0468454753915307
DLL1	NOTCH2	R-HSA-5668914	Diseases of metabolism	0.0302496801907721	0.0484143397840753	0.52029230018541	48	88	0.0300393309557965
DLL1	NOTCH2	R-HSA-9013694	Signaling by NOTCH4	0.0295030777746958	0.047783290526958	0.52029230018541	9	18	-0.0308419005279244
DLL1	NOTCH2	R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	0.00114975214023604	0.00781395530378428	0.52029230018541	5	10	0.238510697415949
EFNB1	EPHB6	R-HSA-3928662	EPHB-mediated forward signaling	0.0216184076433104	0.0390137918935565	0.572770213948319	12	22	0.0113364823562101
EFNB2	EPHB6	R-HSA-2682334	EPH-Ephrin signaling	0.0096942832277793	0.0256363798293751	0.755243678222642	26	48	-0.0803556543484301
EFNB2	EPHB6	R-HSA-3928662	EPHB-mediated forward signaling	0.00538626018443251	0.019287730632717	0.755243678222642	12	22	0.0113364823562101
EFNB2	EPHB6	R-HSA-3928664	Ephrin signaling	0.0101962567707203	0.0262032835290555	0.755243678222642	4	9	-0.568213392609058
EFNB2	EPHB6	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	0.0101070554569465	0.0260655244707195	0.755243678222642	8	16	-0.290191719922201
EFNB2	PECAM1	R-HSA-418346	Platelet homeostasis	0.00605017793446387	0.0195788570310922	0.389797808305282	22	41	0.133981661572659
EFNB2	PECAM1	R-HSA-432142	Platelet sensitization by LDL	0.0212013347190756	0.0389778384450698	0.389797808305282	6	11	0.119811058627397
EFNB2	PECAM1	R-HSA-76002	Platelet activation, signaling and aggregation	0.00429130360416421	0.0168134682195942	0.389797808305282	45	82	0.125423728813559
FBN1	ITGA5	R-HSA-202733	Cell surface interactions at the vascular wall	0.0050408233551966	0.0186302595137936	0.660405668241178	24	44	0.0785773826062795
FBN1	ITGA5	R-HSA-216083	Integrin cell surface interactions	0.00230120560360372	0.0119113972727837	0.660405668241178	3	7	0.0813119504569147
FBN1	ITGA5	R-HSA-373760	L1CAM interactions	0.000149750610816857	0.00195641407931247	0.660405668241178	12	22	0.253125868296749
FBN1	ITGA5	R-HSA-445144	Signal transduction by L1	0.00105379155837492	0.00733790697965294	0.660405668241178	4	9	0.144206724090025
FBN1	ITGA5	R-HSA-8878166	Transcriptional regulation by RUNX2	0.00393999350009745	0.0158706479751116	0.660405668241178	16	30	0.0877465962767436
FBN1	ITGAV	R-HSA-194138	Signaling by VEGF	0.0211123285121755	0.0389139834016191	0.610002778549597	31	58	-0.00388996943595443
FBN1	ITGAV	R-HSA-202733	Cell surface interactions at the vascular wall	0.00914109904823306	0.024779463204473	0.610002778549597	25	46	0.0640186721188778
FBN1	ITGAV	R-HSA-210990	PECAM1 interactions	0.0245293258607014	0.0426364282233282	0.610002778549597	3	7	-0.251958877465963
FBN1	ITGAV	R-HSA-216083	Integrin cell surface interactions	0.0187708303970075	0.0365725146593868	0.610002778549597	6	11	-0.032342317310364
FBN1	ITGAV	R-HSA-3000157	Laminin interactions	0.0307966544163826	0.048816412045836	0.610002778549597	3	6	-0.40577938316199
FBN1	ITGAV	R-HSA-3000171	Non-integrin membrane-ECM interactions	0.0206583787554518	0.0386233574124093	0.610002778549597	4	9	-0.156256213891481
FBN1	ITGAV	R-HSA-3000178	ECM proteoglycans	0.0139558939908667	0.0316831775490183	0.610002778549597	4	8	-0.032342317310364
FBN1	ITGAV	R-HSA-373760	L1CAM interactions	0.00884631734385037	0.0245091622980174	0.610002778549597	12	23	0.0524034454015004
FBN1	ITGAV	R-HSA-4420097	VEGFA-VEGFR2 Pathway	0.0226374931118347	0.040225731254487	0.610002778549597	31	57	-0.00388996943595443
FBN1	ITGAV	R-HSA-445144	Signal transduction by L1	0.00456045691770638	0.017436181314369	0.610002778549597	4	9	0.0566824117810503
FBN1	ITGB1	R-HSA-1566948	Elastic fibre formation	0.0276050058803929	0.0456502250101265	0.465962767435399	2	4	-0.0242848608645396
FBN1	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.0014203122019609	0.0087039645197091	0.465962767435399	98	179	0.108641289247013
FBN1	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.00127428954981989	0.00826846703367296	0.465962767435399	28	51	0.167657682689636
FBN1	ITGB1	R-HSA-210991	Basigin interactions	0.0110960902248074	0.0277099925818273	0.465962767435399	4	9	0.0583495415393165
FBN1	ITGB1	R-HSA-216083	Integrin cell surface interactions	0.0180432173692626	0.0361873758147169	0.465962767435399	10	19	0.0734092803556544
FBN1	ITGB1	R-HSA-3000157	Laminin interactions	0.0254767734871905	0.0438991832259878	0.465962767435399	4	9	-0.0320088913587108
FBN1	ITGB1	R-HSA-3000170	Syndecan interactions	0.0308081261516608	0.048816412045836	0.465962767435399	3	6	-0.0242848608645396
FBN1	ITGB1	R-HSA-373760	L1CAM interactions	0.000507591701193749	0.00452103415845861	0.465962767435399	14	26	0.233009169213671
FBN1	ITGB1	R-HSA-445144	Signal transduction by L1	0.0147761016982427	0.0324983586430676	0.465962767435399	5	10	0.077354820783551
FGF11	FGFR1	R-HSA-5655302	Signaling by FGFR1 in disease	0.0299511933895802	0.0482584396861325	0.379549874965268	12	22	0.0850236176715755
FGF11	FGFR1	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	0.00100923211157394	0.00716454875246052	0.379549874965268	94	172	0.119699916643512
FGF2	FGFR1	R-HSA-1226099	Signaling by FGFR in disease	0.00295026108219814	0.0139626217553536	0.801667129758266	13	24	0.0286190608502362
FGF2	FGFR1	R-HSA-1839124	FGFR1 mutant receptor activation	0.00197814146581036	0.0107449047801972	0.801667129758266	8	16	0.0286190608502362
FGF2	FGFR1	R-HSA-5655302	Signaling by FGFR1 in disease	0.00158654550424987	0.00940126550865419	0.801667129758266	12	22	0.0850236176715755
FGF2	FGFR1	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	5.34600624601248e-05	0.000958271619597737	0.801667129758266	94	172	0.119699916643512
FGF2	SDC3	R-HSA-1630316	Glycosaminoglycan metabolism	0.00753905820278885	0.0221991980755631	0.424951375382051	28	52	0.112574684982763
FGF2	SDC3	R-HSA-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	0.00901457910919369	0.0245758677615661	0.424951375382051	9	18	0.112574684982763
FGF2	SDC3	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	0.013017139997716	0.0305508653956215	0.424951375382051	4	9	0.0643512086690747
FGF2	SDC3	R-HSA-2022928	HS-GAG biosynthesis	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-2187338	Visual phototransduction	0.012525523587969	0.0301875644120128	0.424951375382051	5	10	0.112574684982763
FGF2	SDC3	R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	0.0304088311857122	0.0484514043559015	0.424951375382051	6	11	0.0643512086690747
FGF2	SDC3	R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-3560801	Defective B3GAT3 causes JDSSDHD	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-3656237	Defective EXT2 causes exostoses 2	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-3781865	Diseases of glycosylation	0.0107230971924643	0.027215790042467	0.424951375382051	33	61	0.0981035834872354
FGF2	SDC3	R-HSA-4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1	0.021506021349664	0.0389982143732682	0.424951375382051	3	6	0.0643512086690747
FGF2	SDC3	R-HSA-5668914	Diseases of metabolism	0.005679579369601	0.0194350080188209	0.424951375382051	46	84	0.112574684982763
FGF2	SDC3	R-HSA-71387	Metabolism of carbohydrates	0.000117678895927366	0.00166490587489175	0.424951375382051	75	137	0.154265073631564
FGF2	SDC4	R-HSA-202733	Cell surface interactions at the vascular wall	0.0301624539360905	0.0483813858437962	0.251438101635162	24	45	0.0910935120645512
FGF2	SDC4	R-HSA-2187338	Visual phototransduction	0.0281961514453943	0.0461567136674605	0.251438101635162	5	10	0.112574684982763
FGF2	SDC4	R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	0.0290774103896019	0.0472790600391603	0.251438101635162	6	11	0.146727804667734
FGF2	SDC4	R-HSA-71387	Metabolism of carbohydrates	0.00455695310740017	0.017436181314369	0.251438101635162	75	137	0.115853829102231
FN1	C5AR1	R-HSA-166658	Complement cascade	0.00636448154359432	0.0200586077659654	0.517067478064322	17	31	0.125479299805502
FN1	C5AR1	R-HSA-977606	Regulation of Complement cascade	0.00636448154359432	0.0200586077659654	0.517067478064322	17	31	0.125479299805502
FN1	ITGA2	R-HSA-216083	Integrin cell surface interactions	0.00986993137644119	0.0258275211565998	0.301532391421034	3	7	0.137149208113365
FN1	ITGA4	R-HSA-202733	Cell surface interactions at the vascular wall	0.00686887822038139	0.0208132636843253	0.334046514212676	23	43	0.135011600618762
FN1	ITGA4	R-HSA-216083	Integrin cell surface interactions	0.00979394688723032	0.0257225638027258	0.334046514212676	2	5	0.121315888619013
FN1	ITGA6	R-HSA-1500931	Cell-Cell communication	0.00477537445928529	0.0179734566262864	0.51785952880573	7	14	0.130471092324861
FN1	ITGA6	R-HSA-202733	Cell surface interactions at the vascular wall	0.00500420110476062	0.0185426986672525	0.51785952880573	24	45	0.108781524547071
FN1	ITGA6	R-HSA-210991	Basigin interactions	0.031511579970412	0.0494312952116963	0.51785952880573	3	7	-0.144763961347661
FN1	ITGA6	R-HSA-216083	Integrin cell surface interactions	0.0203813698392988	0.0383554912723812	0.51785952880573	2	5	-0.100550611646781
FN1	ITGA6	R-HSA-3000157	Laminin interactions	0.02333865802333	0.0410599186332474	0.51785952880573	2	5	-0.126967392914602
FN1	ITGA6	R-HSA-3000171	Non-integrin membrane-ECM interactions	0.0229949099674382	0.040609237553333	0.51785952880573	4	8	-0.0154607688262196
FN1	ITGA6	R-HSA-446728	Cell junction organization	0.0177688245006559	0.0359647190392765	0.51785952880573	2	4	0.00172404256695255
GDF11	ACVR2B	R-HSA-1181150	Signaling by NODAL	0.000103717021851209	0.0015266905631359	0.828619060850236	2	4	0.323534315087524
GDF11	ACVR2B	R-HSA-1502540	Signaling by Activin	0.000103717021851209	0.0015266905631359	0.828619060850236	2	4	0.323534315087524
GDF11	ACVR2B	R-HSA-201451	Signaling by BMP	3.39587232649447e-05	0.000695668702313295	0.828619060850236	4	8	0.323534315087524
GDF11	ACVR2B	R-HSA-9006936	Signaling by TGF-beta family members	1.69979701762715e-07	1.45329154683725e-05	0.828619060850236	15	29	0.328924701305918
GDF11	BMPR1A	R-HSA-201451	Signaling by BMP	0.00707233786211968	0.021217013586359	0.707974437343707	5	10	-0.0332314531814393
GDF11	BMPR1A	R-HSA-9006936	Signaling by TGF-beta family members	0.000215550527194606	0.00248236625611569	0.707974437343707	17	31	0.203111975548764
GDF9	TGFBR1	R-HSA-5688426	Deubiquitination	0.00592008979030395	0.0195788570310922	0.365768268963601	42	77	0.120033342595165
GDF9	TGFBR1	R-HSA-5689880	Ub-specific processing proteases	0.0131360606669882	0.0306793338704579	0.365768268963601	26	49	0.0986940816893582
GNAI2	TBXA2R	R-HSA-392518	Signal amplification	0.000876038096772631	0.00650900844959561	0.673464851347597	7	14	0.167991108641289
GNAI2	TBXA2R	R-HSA-416476	G alpha (q) signalling events	0.000341012679369817	0.00344374776208674	0.673464851347597	23	42	0.176549041400389
GNAI2	TBXA2R	R-HSA-416482	G alpha (12/13) signalling events	0.00146818216912953	0.00888343135245464	0.673464851347597	10	19	0.145651569880522
GNAI2	TBXA2R	R-HSA-428930	Thromboxane signalling through TP receptor	0.00164666145979541	0.00952142150542994	0.673464851347597	7	13	0.167991108641289
GNAI2	TBXA2R	R-HSA-76002	Platelet activation, signaling and aggregation	2.10627239145602e-05	0.000497755551234346	0.673464851347597	47	86	0.183828841344818
GPI	AMFR	R-HSA-446203	Asparagine N-linked glycosylation	1.18786637779098e-10	5.67800128584089e-08	0.338927479855516	91	167	0.246957488191164
GPI	AMFR	R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.000742710649241539	0.00585190698358444	0.338927479855516	7	13	0.314920811336482
GPI	AMFR	R-HSA-901032	ER Quality Control Compartment (ERQC)	0.000150325989651465	0.00195641407931247	0.338927479855516	3	7	0.378883023061962
GPI	AMFR	R-HSA-901042	Calnexin/calreticulin cycle	0.000150325989651465	0.00195641407931247	0.338927479855516	3	7	0.378883023061962
HLA-B	CANX	R-HSA-2132295	MHC class II antigen presentation	9.8886223269983e-06	0.00027804479248854	0.428674631842178	23	43	0.273242567379828
HLA-B	CANX	R-HSA-446203	Asparagine N-linked glycosylation	2.31410521108334e-11	1.65921343634675e-08	0.428674631842178	86	157	0.263017504862462
HLA-B	CANX	R-HSA-447115	Interleukin-12 family signaling	1.92545718685879e-06	6.57406096656073e-05	0.428674631842178	24	44	0.307641011392053
HLA-B	CANX	R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.000816409320801723	0.00622729237249825	0.428674631842178	3	6	0.346207279799944
HLA-B	CANX	R-HSA-901042	Calnexin/calreticulin cycle	0.000198432923483	0.00235167613450101	0.428674631842178	2	4	0.495137538205057
HLA-B	CANX	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	0.000297852986490687	0.00309508103353366	0.428674631842178	11	21	0.264128924701306
HSPG2	ITGB1	R-HSA-1566948	Elastic fibre formation	0.0315087870947442	0.0494312952116963	0.442233953876077	2	4	-0.0242848608645396
HSPG2	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.00162116664541048	0.00949162940395101	0.442233953876077	98	179	0.108641289247013
HSPG2	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.0014544940977843	0.00887550866477737	0.442233953876077	28	51	0.167657682689636
HSPG2	ITGB1	R-HSA-210991	Basigin interactions	0.0126652515848894	0.0303093726440498	0.442233953876077	4	9	0.0583495415393165
HSPG2	ITGB1	R-HSA-216083	Integrin cell surface interactions	0.0205948115735085	0.0386047595068514	0.442233953876077	10	19	0.0734092803556544
HSPG2	ITGB1	R-HSA-3000157	Laminin interactions	0.0290795892291069	0.0472790600391603	0.442233953876077	4	9	-0.0320088913587108
HSPG2	ITGB1	R-HSA-373760	L1CAM interactions	0.000579373136643041	0.0049453635592031	0.442233953876077	14	26	0.233009169213671
HSPG2	ITGB1	R-HSA-445144	Signal transduction by L1	0.0168656744547519	0.0352251344778575	0.442233953876077	5	10	0.077354820783551
ICAM1	CAV1	R-HSA-163560	Triglyceride catabolism	0.00573686550416097	0.0194350080188209	0.81561544873576	2	5	-0.765091747171154
ICAM1	CAV1	R-HSA-194138	Signaling by VEGF	7.94797713714486e-07	3.79913307155524e-05	0.81561544873576	33	60	0.247013059183106
ICAM1	CAV1	R-HSA-201681	TCF dependent signaling in response to WNT	0.00157542216647624	0.00937408874160554	0.81561544873576	29	53	0.0685746040566824
ICAM1	CAV1	R-HSA-202131	Metabolism of nitric oxide: eNOS activation and regulation	0.00557951103673909	0.0194350080188209	0.81561544873576	3	6	-0.412781328146707
ICAM1	CAV1	R-HSA-202733	Cell surface interactions at the vascular wall	8.72596176934877e-08	1.34711955559551e-05	0.81561544873576	24	45	0.29747151986663
ICAM1	CAV1	R-HSA-203615	eNOS activation	0.00529239714144676	0.0191960667561573	0.81561544873576	2	4	-0.412781328146707
ICAM1	CAV1	R-HSA-210991	Basigin interactions	1.9243403674747e-06	6.57406096656073e-05	0.81561544873576	3	6	0.521978327313143
